voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Arthaud,Hidalgo,Le Pen,Pecresse,Macron,Jadot,Lassalle,Roussel,Poutou,Dupont-Aignan,Melenchon,Zemmour,Arthaud
1,stubborn,1.0,Le Pen,Jadot,Pecresse,Lassalle,Poutou,Zemmour,Dupont-Aignan,Melenchon,Roussel,Hidalgo,Arthaud,Macron,Le Pen
2,strategic,0.0,Roussel,Poutou,Jadot,Hidalgo,Pecresse,Dupont-Aignan,Melenchon,Le Pen,Macron,Lassalle,Arthaud,Zemmour,Roussel
3,strategic,0.0,Melenchon,Dupont-Aignan,Pecresse,Hidalgo,Roussel,Zemmour,Macron,Poutou,Lassalle,Jadot,Le Pen,Arthaud,Melenchon
4,strategic,0.0,Hidalgo,Melenchon,Jadot,Lassalle,Zemmour,Arthaud,Macron,Pecresse,Le Pen,Poutou,Roussel,Dupont-Aignan,Hidalgo
5,strategic,0.0,Poutou,Melenchon,Arthaud,Le Pen,Dupont-Aignan,Jadot,Pecresse,Zemmour,Lassalle,Hidalgo,Macron,Roussel,Poutou
6,stubborn,1.0,Lassalle,Poutou,Le Pen,Macron,Roussel,Melenchon,Zemmour,Pecresse,Hidalgo,Jadot,Arthaud,Dupont-Aignan,Lassalle
7,strategic,0.0,Arthaud,Hidalgo,Lassalle,Le Pen,Roussel,Zemmour,Pecresse,Poutou,Macron,Jadot,Dupont-Aignan,Melenchon,Arthaud
8,strategic,0.0,Dupont-Aignan,Hidalgo,Zemmour,Macron,Arthaud,Lassalle,Le Pen,Roussel,Melenchon,Jadot,Pecresse,Poutou,Dupont-Aignan
9,stubborn,1.0,Melenchon,Roussel,Dupont-Aignan,Zemmour,Macron,Poutou,Jadot,Arthaud,Hidalgo,Le Pen,Lassalle,Pecresse,Melenchon
10,strategic,0.0,Lassalle,Pecresse,Le Pen,Jadot,Zemmour,Dupont-Aignan,Arthaud,Poutou,Melenchon,Hidalgo,Macron,Roussel,Lassalle
11,strategic,0.0,Roussel,Pecresse,Zemmour,Melenchon,Poutou,Dupont-Aignan,Macron,Lassalle,Arthaud,Jadot,Hidalgo,Le Pen,Roussel
12,strategic,0.0,Lassalle,Zemmour,Jadot,Dupont-Aignan,Arthaud,Poutou,Hidalgo,Le Pen,Roussel,Pecresse,Macron,Melenchon,Lassalle
13,mixed,0.629,Zemmour,Melenchon,Lassalle,Jadot,Roussel,Dupont-Aignan,Poutou,Le Pen,Pecresse,Macron,Arthaud,Hidalgo,Zemmour
14,strategic,0.0,Arthaud,Dupont-Aignan,Roussel,Hidalgo,Pecresse,Lassalle,Jadot,Melenchon,Zemmour,Poutou,Macron,Le Pen,Arthaud
15,stubborn,1.0,Dupont-Aignan,Hidalgo,Poutou,Macron,Roussel,Arthaud,Pecresse,Melenchon,Jadot,Zemmour,Lassalle,Le Pen,Dupont-Aignan
16,strategic,0.0,Pecresse,Poutou,Zemmour,Dupont-Aignan,Lassalle,Macron,Roussel,Le Pen,Hidalgo,Melenchon,Arthaud,Jadot,Pecresse
17,stubborn,1.0,Le Pen,Poutou,Roussel,Lassalle,Jadot,Zemmour,Macron,Dupont-Aignan,Pecresse,Melenchon,Arthaud,Hidalgo,Le Pen
18,strategic,0.0,Pecresse,Roussel,Le Pen,Jadot,Zemmour,Arthaud,Dupont-Aignan,Melenchon,Poutou,Macron,Hidalgo,Lassalle,Pecresse
19,strategic,0.0,Lassalle,Pecresse,Dupont-Aignan,Arthaud,Hidalgo,Le Pen,Poutou,Jadot,Macron,Zemmour,Melenchon,Roussel,Lassalle
20,strategic,0.0,Pecresse,Hidalgo,Arthaud,Zemmour,Le Pen,Jadot,Poutou,Dupont-Aignan,Macron,Melenchon,Lassalle,Roussel,Pecresse
21,strategic,0.0,Roussel,Dupont-Aignan,Lassalle,Zemmour,Melenchon,Hidalgo,Jadot,Poutou,Pecresse,Arthaud,Le Pen,Macron,Roussel
22,strategic,0.0,Zemmour,Roussel,Lassalle,Le Pen,Macron,Poutou,Dupont-Aignan,Melenchon,Hidalgo,Arthaud,Jadot,Pecresse,Zemmour
23,strategic,0.0,Hidalgo,Macron,Jadot,Le Pen,Lassalle,Arthaud,Zemmour,Roussel,Dupont-Aignan,Poutou,Melenchon,Pecresse,Hidalgo
24,strategic,0.0,Lassalle,Macron,Melenchon,Roussel,Pecresse,Dupont-Aignan,Arthaud,Zemmour,Hidalgo,Poutou,Jadot,Le Pen,Lassalle
25,strategic,0.0,Lassalle,Melenchon,Roussel,Zemmour,Jadot,Dupont-Aignan,Poutou,Macron,Hidalgo,Pecresse,Arthaud,Le Pen,Lassalle
26,strategic,0.0,Macron,Zemmour,Arthaud,Roussel,Poutou,Dupont-Aignan,Lassalle,Le Pen,Hidalgo,Pecresse,Melenchon,Jadot,Macron
27,stubborn,1.0,Lassalle,Poutou,Le Pen,Jadot,Roussel,Hidalgo,Dupont-Aignan,Pecresse,Melenchon,Arthaud,Zemmour,Macron,Lassalle
28,strategic,0.0,Le Pen,Arthaud,Dupont-Aignan,Roussel,Macron,Lassalle,Hidalgo,Pecresse,Poutou,Zemmour,Melenchon,Jadot,Le Pen
29,strategic,0.0,Arthaud,Poutou,Dupont-Aignan,Melenchon,Le Pen,Pecresse,Macron,Lassalle,Zemmour,Roussel,Hidalgo,Jadot,Arthaud
30,mixed,0.424,Pecresse,Roussel,Arthaud,Le Pen,Zemmour,Macron,Hidalgo,Jadot,Melenchon,Poutou,Lassalle,Dupont-Aignan,Pecresse
31,stubborn,1.0,Jadot,Hidalgo,Le Pen,Dupont-Aignan,Melenchon,Lassalle,Arthaud,Macron,Poutou,Roussel,Pecresse,Zemmour,Jadot
32,strategic,0.0,Lassalle,Dupont-Aignan,Pecresse,Melenchon,Zemmour,Poutou,Hidalgo,Le Pen,Roussel,Arthaud,Macron,Jadot,Lassalle
33,stubborn,1.0,Lassalle,Pecresse,Melenchon,Jadot,Hidalgo,Dupont-Aignan,Zemmour,Macron,Poutou,Le Pen,Roussel,Arthaud,Lassalle
34,stubborn,1.0,Dupont-Aignan,Melenchon,Poutou,Zemmour,Lassalle,Roussel,Arthaud,Pecresse,Jadot,Hidalgo,Le Pen,Macron,Dupont-Aignan
35,strategic,0.0,Dupont-Aignan,Macron,Pecresse,Arthaud,Hidalgo,Poutou,Lassalle,Jadot,Roussel,Melenchon,Le Pen,Zemmour,Dupont-Aignan
36,strategic,0.0,Jadot,Roussel,Melenchon,Poutou,Macron,Le Pen,Arthaud,Pecresse,Zemmour,Dupont-Aignan,Hidalgo,Lassalle,Jadot
37,stubborn,1.0,Arthaud,Poutou,Roussel,Melenchon,Lassalle,Le Pen,Dupont-Aignan,Pecresse,Macron,Hidalgo,Zemmour,Jadot,Arthaud
38,mixed,0.47,Dupont-Aignan,Jadot,Lassalle,Roussel,Macron,Zemmour,Le Pen,Melenchon,Arthaud,Poutou,Pecresse,Hidalgo,Dupont-Aignan
39,strategic,0.0,Poutou,Macron,Arthaud,Hidalgo,Lassalle,Melenchon,Zemmour,Roussel,Jadot,Le Pen,Dupont-Aignan,Pecresse,Poutou
