voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,mixed,0.787,Jadot,Lassalle,Poutou,Arthaud,Melenchon,Roussel,Dupont-Aignan,Pecresse,Zemmour,Le Pen,Macron,Hidalgo,Jadot
1,strategic,0.0,Roussel,Zemmour,Dupont-Aignan,Hidalgo,Melenchon,Poutou,Arthaud,Jadot,Macron,Lassalle,Pecresse,Le Pen,Roussel
2,strategic,0.0,Jadot,Macron,Le Pen,Arthaud,Zemmour,Pecresse,Dupont-Aignan,Melenchon,Poutou,Roussel,Lassalle,Hidalgo,Jadot
3,strategic,0.0,Melenchon,Pecresse,Macron,Dupont-Aignan,Arthaud,Le Pen,Poutou,Hidalgo,Roussel,Jadot,Zemmour,Lassalle,Melenchon
4,stubborn,1.0,Lassalle,Pecresse,Dupont-Aignan,Hidalgo,Jadot,Melenchon,Roussel,Le Pen,Macron,Zemmour,Poutou,Arthaud,Lassalle
5,stubborn,1.0,Lassalle,Pecresse,Melenchon,Jadot,Poutou,Roussel,Hidalgo,Arthaud,Macron,Le Pen,Zemmour,Dupont-Aignan,Lassalle
6,mixed,0.413,Melenchon,Pecresse,Dupont-Aignan,Jadot,Roussel,Hidalgo,Lassalle,Macron,Zemmour,Arthaud,Poutou,Le Pen,Melenchon
7,stubborn,1.0,Melenchon,Jadot,Hidalgo,Le Pen,Macron,Poutou,Arthaud,Lassalle,Pecresse,Roussel,Zemmour,Dupont-Aignan,Melenchon
8,mixed,0.513,Poutou,Le Pen,Pecresse,Roussel,Jadot,Hidalgo,Zemmour,Dupont-Aignan,Arthaud,Macron,Melenchon,Lassalle,Poutou
9,stubborn,1.0,Macron,Roussel,Hidalgo,Dupont-Aignan,Poutou,Arthaud,Jadot,Le Pen,Pecresse,Zemmour,Melenchon,Lassalle,Macron
10,stubborn,1.0,Dupont-Aignan,Zemmour,Hidalgo,Le Pen,Roussel,Jadot,Pecresse,Melenchon,Poutou,Arthaud,Lassalle,Macron,Dupont-Aignan
11,strategic,0.0,Melenchon,Dupont-Aignan,Lassalle,Poutou,Zemmour,Macron,Jadot,Roussel,Arthaud,Hidalgo,Le Pen,Pecresse,Melenchon
12,strategic,0.0,Le Pen,Melenchon,Macron,Lassalle,Pecresse,Hidalgo,Roussel,Poutou,Arthaud,Zemmour,Jadot,Dupont-Aignan,Le Pen
13,mixed,0.566,Arthaud,Pecresse,Jadot,Lassalle,Roussel,Poutou,Macron,Hidalgo,Dupont-Aignan,Zemmour,Le Pen,Melenchon,Arthaud
14,strategic,0.0,Macron,Poutou,Lassalle,Zemmour,Le Pen,Melenchon,Jadot,Dupont-Aignan,Roussel,Pecresse,Arthaud,Hidalgo,Macron
15,strategic,0.0,Macron,Poutou,Melenchon,Jadot,Pecresse,Arthaud,Zemmour,Dupont-Aignan,Roussel,Le Pen,Hidalgo,Lassalle,Macron
16,strategic,0.0,Macron,Arthaud,Poutou,Hidalgo,Lassalle,Dupont-Aignan,Jadot,Pecresse,Le Pen,Roussel,Zemmour,Melenchon,Macron
17,strategic,0.0,Hidalgo,Le Pen,Zemmour,Lassalle,Roussel,Arthaud,Pecresse,Poutou,Macron,Melenchon,Dupont-Aignan,Jadot,Hidalgo
18,strategic,0.0,Lassalle,Le Pen,Macron,Hidalgo,Jadot,Dupont-Aignan,Melenchon,Arthaud,Zemmour,Poutou,Roussel,Pecresse,Lassalle
19,mixed,0.454,Roussel,Arthaud,Le Pen,Jadot,Poutou,Macron,Lassalle,Hidalgo,Melenchon,Zemmour,Dupont-Aignan,Pecresse,Roussel
20,stubborn,1.0,Macron,Pecresse,Arthaud,Zemmour,Melenchon,Le Pen,Roussel,Poutou,Hidalgo,Jadot,Dupont-Aignan,Lassalle,Macron
21,mixed,0.515,Pecresse,Poutou,Melenchon,Arthaud,Le Pen,Dupont-Aignan,Hidalgo,Roussel,Lassalle,Macron,Jadot,Zemmour,Pecresse
22,strategic,0.0,Macron,Melenchon,Zemmour,Hidalgo,Le Pen,Lassalle,Pecresse,Arthaud,Jadot,Roussel,Poutou,Dupont-Aignan,Macron
23,mixed,0.609,Roussel,Melenchon,Macron,Poutou,Dupont-Aignan,Zemmour,Lassalle,Jadot,Pecresse,Le Pen,Hidalgo,Arthaud,Roussel
24,strategic,0.0,Jadot,Roussel,Pecresse,Hidalgo,Melenchon,Lassalle,Dupont-Aignan,Le Pen,Zemmour,Poutou,Macron,Arthaud,Jadot
25,strategic,0.0,Hidalgo,Jadot,Dupont-Aignan,Arthaud,Pecresse,Melenchon,Lassalle,Le Pen,Macron,Zemmour,Roussel,Poutou,Hidalgo
26,strategic,0.0,Macron,Lassalle,Pecresse,Zemmour,Arthaud,Melenchon,Le Pen,Roussel,Hidalgo,Poutou,Jadot,Dupont-Aignan,Macron
27,strategic,0.0,Zemmour,Melenchon,Macron,Hidalgo,Dupont-Aignan,Poutou,Arthaud,Lassalle,Le Pen,Pecresse,Roussel,Jadot,Zemmour
28,strategic,0.0,Hidalgo,Macron,Dupont-Aignan,Arthaud,Poutou,Pecresse,Melenchon,Roussel,Lassalle,Jadot,Le Pen,Zemmour,Hidalgo
29,strategic,0.0,Jadot,Le Pen,Lassalle,Macron,Hidalgo,Roussel,Melenchon,Zemmour,Dupont-Aignan,Arthaud,Pecresse,Poutou,Jadot
30,strategic,0.0,Macron,Hidalgo,Pecresse,Zemmour,Lassalle,Poutou,Roussel,Jadot,Melenchon,Le Pen,Dupont-Aignan,Arthaud,Macron
31,strategic,0.0,Lassalle,Arthaud,Le Pen,Pecresse,Macron,Dupont-Aignan,Roussel,Poutou,Melenchon,Jadot,Hidalgo,Zemmour,Lassalle
32,mixed,0.784,Hidalgo,Le Pen,Dupont-Aignan,Roussel,Poutou,Zemmour,Macron,Jadot,Pecresse,Arthaud,Lassalle,Melenchon,Hidalgo
33,stubborn,1.0,Dupont-Aignan,Pecresse,Hidalgo,Zemmour,Le Pen,Poutou,Roussel,Lassalle,Macron,Jadot,Melenchon,Arthaud,Dupont-Aignan
34,mixed,0.503,Zemmour,Le Pen,Macron,Melenchon,Hidalgo,Pecresse,Arthaud,Lassalle,Roussel,Jadot,Poutou,Dupont-Aignan,Zemmour
35,strategic,0.0,Hidalgo,Melenchon,Zemmour,Macron,Pecresse,Jadot,Dupont-Aignan,Poutou,Arthaud,Roussel,Lassalle,Le Pen,Hidalgo
36,stubborn,1.0,Le Pen,Zemmour,Arthaud,Jadot,Melenchon,Hidalgo,Dupont-Aignan,Macron,Lassalle,Poutou,Pecresse,Roussel,Le Pen
37,strategic,0.0,Lassalle,Dupont-Aignan,Poutou,Melenchon,Macron,Le Pen,Hidalgo,Zemmour,Roussel,Jadot,Arthaud,Pecresse,Lassalle
38,mixed,0.45,Arthaud,Le Pen,Zemmour,Macron,Lassalle,Hidalgo,Melenchon,Poutou,Dupont-Aignan,Roussel,Jadot,Pecresse,Arthaud
39,strategic,0.0,Le Pen,Lassalle,Arthaud,Macron,Roussel,Melenchon,Zemmour,Poutou,Dupont-Aignan,Pecresse,Jadot,Hidalgo,Le Pen
40,mixed,0.802,Macron,Roussel,Melenchon,Jadot,Le Pen,Poutou,Dupont-Aignan,Zemmour,Hidalgo,Arthaud,Pecresse,Lassalle,Macron
41,stubborn,1.0,Poutou,Macron,Melenchon,Dupont-Aignan,Roussel,Lassalle,Zemmour,Arthaud,Le Pen,Hidalgo,Pecresse,Jadot,Poutou
42,stubborn,1.0,Macron,Hidalgo,Arthaud,Lassalle,Zemmour,Pecresse,Poutou,Jadot,Roussel,Melenchon,Le Pen,Dupont-Aignan,Macron
43,stubborn,1.0,Le Pen,Poutou,Melenchon,Hidalgo,Arthaud,Jadot,Pecresse,Dupont-Aignan,Lassalle,Macron,Roussel,Zemmour,Le Pen
44,strategic,0.0,Roussel,Zemmour,Poutou,Jadot,Dupont-Aignan,Hidalgo,Arthaud,Melenchon,Pecresse,Macron,Le Pen,Lassalle,Roussel
45,strategic,0.0,Poutou,Lassalle,Roussel,Hidalgo,Melenchon,Le Pen,Pecresse,Jadot,Zemmour,Arthaud,Macron,Dupont-Aignan,Poutou
