voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Poutou,Melenchon,Zemmour,Roussel,Arthaud,Pecresse,Lassalle,Dupont-Aignan,Hidalgo,Le Pen,Macron,Jadot,Poutou
1,strategic,0.0,Pecresse,Dupont-Aignan,Macron,Zemmour,Jadot,Le Pen,Arthaud,Poutou,Roussel,Lassalle,Melenchon,Hidalgo,Pecresse
2,strategic,0.0,Melenchon,Hidalgo,Macron,Arthaud,Roussel,Poutou,Jadot,Dupont-Aignan,Lassalle,Zemmour,Pecresse,Le Pen,Melenchon
3,strategic,0.0,Hidalgo,Dupont-Aignan,Poutou,Le Pen,Zemmour,Melenchon,Macron,Lassalle,Jadot,Arthaud,Pecresse,Roussel,Hidalgo
4,strategic,0.0,Poutou,Pecresse,Arthaud,Le Pen,Macron,Zemmour,Hidalgo,Dupont-Aignan,Melenchon,Lassalle,Roussel,Jadot,Poutou
5,mixed,0.872,Jadot,Arthaud,Melenchon,Pecresse,Macron,Poutou,Lassalle,Zemmour,Le Pen,Roussel,Hidalgo,Dupont-Aignan,Jadot
6,strategic,0.0,Arthaud,Melenchon,Pecresse,Hidalgo,Le Pen,Zemmour,Macron,Lassalle,Poutou,Roussel,Jadot,Dupont-Aignan,Arthaud
7,mixed,0.784,Le Pen,Melenchon,Hidalgo,Macron,Lassalle,Pecresse,Roussel,Zemmour,Jadot,Poutou,Dupont-Aignan,Arthaud,Le Pen
8,strategic,0.0,Roussel,Zemmour,Poutou,Melenchon,Pecresse,Lassalle,Le Pen,Jadot,Arthaud,Hidalgo,Dupont-Aignan,Macron,Roussel
9,strategic,0.0,Hidalgo,Jadot,Pecresse,Dupont-Aignan,Le Pen,Lassalle,Roussel,Melenchon,Poutou,Zemmour,Arthaud,Macron,Hidalgo
10,strategic,0.0,Pecresse,Jadot,Hidalgo,Macron,Arthaud,Lassalle,Poutou,Le Pen,Roussel,Zemmour,Melenchon,Dupont-Aignan,Pecresse
11,strategic,0.0,Hidalgo,Lassalle,Roussel,Dupont-Aignan,Pecresse,Macron,Zemmour,Jadot,Melenchon,Poutou,Le Pen,Arthaud,Hidalgo
12,strategic,0.0,Macron,Arthaud,Poutou,Pecresse,Le Pen,Roussel,Dupont-Aignan,Hidalgo,Melenchon,Zemmour,Lassalle,Jadot,Macron
13,strategic,0.0,Poutou,Zemmour,Arthaud,Hidalgo,Melenchon,Jadot,Le Pen,Macron,Roussel,Pecresse,Dupont-Aignan,Lassalle,Poutou
14,strategic,0.0,Zemmour,Lassalle,Le Pen,Arthaud,Hidalgo,Dupont-Aignan,Macron,Poutou,Pecresse,Jadot,Roussel,Melenchon,Zemmour
15,mixed,0.852,Roussel,Melenchon,Le Pen,Poutou,Pecresse,Macron,Lassalle,Arthaud,Dupont-Aignan,Hidalgo,Zemmour,Jadot,Roussel
16,strategic,0.0,Hidalgo,Melenchon,Roussel,Dupont-Aignan,Poutou,Pecresse,Le Pen,Macron,Zemmour,Lassalle,Jadot,Arthaud,Hidalgo
17,strategic,0.0,Hidalgo,Lassalle,Roussel,Jadot,Zemmour,Melenchon,Le Pen,Pecresse,Poutou,Dupont-Aignan,Arthaud,Macron,Hidalgo
18,strategic,0.0,Hidalgo,Pecresse,Macron,Dupont-Aignan,Zemmour,Le Pen,Poutou,Lassalle,Melenchon,Arthaud,Jadot,Roussel,Hidalgo
19,stubborn,1.0,Hidalgo,Arthaud,Lassalle,Roussel,Zemmour,Jadot,Melenchon,Macron,Le Pen,Dupont-Aignan,Pecresse,Poutou,Hidalgo
20,strategic,0.0,Dupont-Aignan,Zemmour,Macron,Le Pen,Hidalgo,Arthaud,Lassalle,Melenchon,Roussel,Poutou,Pecresse,Jadot,Dupont-Aignan
21,strategic,0.0,Melenchon,Hidalgo,Lassalle,Zemmour,Arthaud,Macron,Dupont-Aignan,Poutou,Pecresse,Jadot,Le Pen,Roussel,Melenchon
22,strategic,0.0,Lassalle,Dupont-Aignan,Melenchon,Arthaud,Macron,Roussel,Pecresse,Hidalgo,Le Pen,Zemmour,Poutou,Jadot,Lassalle
23,mixed,0.725,Roussel,Macron,Pecresse,Hidalgo,Lassalle,Zemmour,Dupont-Aignan,Arthaud,Poutou,Le Pen,Jadot,Melenchon,Roussel
