voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Arthaud,Roussel,Zemmour,Poutou,Melenchon,Lassalle,Le Pen,Pecresse,Macron,Hidalgo,Dupont-Aignan,Jadot,Arthaud
1,strategic,0.0,Pecresse,Arthaud,Roussel,Melenchon,Le Pen,Poutou,Lassalle,Jadot,Macron,Dupont-Aignan,Zemmour,Hidalgo,Pecresse
2,stubborn,1.0,Dupont-Aignan,Melenchon,Zemmour,Roussel,Le Pen,Pecresse,Poutou,Lassalle,Arthaud,Hidalgo,Jadot,Macron,Dupont-Aignan
3,mixed,0.64,Dupont-Aignan,Hidalgo,Jadot,Arthaud,Pecresse,Lassalle,Poutou,Melenchon,Zemmour,Macron,Le Pen,Roussel,Dupont-Aignan
4,strategic,0.0,Melenchon,Hidalgo,Arthaud,Poutou,Le Pen,Dupont-Aignan,Roussel,Macron,Lassalle,Zemmour,Jadot,Pecresse,Melenchon
5,stubborn,1.0,Hidalgo,Zemmour,Arthaud,Dupont-Aignan,Melenchon,Le Pen,Macron,Pecresse,Jadot,Poutou,Roussel,Lassalle,Hidalgo
6,mixed,0.863,Arthaud,Macron,Zemmour,Melenchon,Poutou,Lassalle,Hidalgo,Le Pen,Pecresse,Jadot,Dupont-Aignan,Roussel,Arthaud
7,strategic,0.0,Hidalgo,Le Pen,Arthaud,Melenchon,Lassalle,Pecresse,Dupont-Aignan,Jadot,Roussel,Poutou,Zemmour,Macron,Hidalgo
8,stubborn,1.0,Arthaud,Jadot,Zemmour,Poutou,Pecresse,Lassalle,Le Pen,Hidalgo,Dupont-Aignan,Roussel,Macron,Melenchon,Arthaud
9,stubborn,1.0,Macron,Le Pen,Jadot,Hidalgo,Melenchon,Poutou,Zemmour,Dupont-Aignan,Arthaud,Lassalle,Roussel,Pecresse,Macron
10,mixed,0.608,Le Pen,Arthaud,Hidalgo,Melenchon,Poutou,Dupont-Aignan,Jadot,Pecresse,Roussel,Zemmour,Lassalle,Macron,Le Pen
11,stubborn,1.0,Arthaud,Roussel,Zemmour,Hidalgo,Pecresse,Melenchon,Dupont-Aignan,Jadot,Le Pen,Poutou,Lassalle,Macron,Arthaud
12,stubborn,1.0,Poutou,Zemmour,Le Pen,Melenchon,Jadot,Dupont-Aignan,Arthaud,Lassalle,Pecresse,Macron,Roussel,Hidalgo,Poutou
13,strategic,0.0,Le Pen,Hidalgo,Jadot,Dupont-Aignan,Roussel,Zemmour,Melenchon,Lassalle,Pecresse,Macron,Poutou,Arthaud,Le Pen
14,strategic,0.0,Macron,Lassalle,Pecresse,Dupont-Aignan,Zemmour,Melenchon,Jadot,Le Pen,Poutou,Arthaud,Roussel,Hidalgo,Macron
15,mixed,0.489,Jadot,Zemmour,Poutou,Macron,Arthaud,Pecresse,Le Pen,Dupont-Aignan,Hidalgo,Roussel,Melenchon,Lassalle,Jadot
16,strategic,0.0,Lassalle,Jadot,Pecresse,Poutou,Macron,Hidalgo,Le Pen,Arthaud,Melenchon,Zemmour,Roussel,Dupont-Aignan,Lassalle
17,strategic,0.0,Dupont-Aignan,Le Pen,Lassalle,Jadot,Arthaud,Pecresse,Zemmour,Macron,Hidalgo,Poutou,Melenchon,Roussel,Dupont-Aignan
18,mixed,0.672,Zemmour,Roussel,Poutou,Dupont-Aignan,Melenchon,Macron,Arthaud,Jadot,Hidalgo,Pecresse,Le Pen,Lassalle,Zemmour
19,strategic,0.0,Arthaud,Zemmour,Le Pen,Melenchon,Jadot,Macron,Lassalle,Pecresse,Roussel,Dupont-Aignan,Poutou,Hidalgo,Arthaud
20,strategic,0.0,Dupont-Aignan,Poutou,Le Pen,Jadot,Roussel,Lassalle,Melenchon,Zemmour,Pecresse,Arthaud,Macron,Hidalgo,Dupont-Aignan
21,strategic,0.0,Macron,Arthaud,Melenchon,Lassalle,Zemmour,Poutou,Dupont-Aignan,Pecresse,Le Pen,Roussel,Hidalgo,Jadot,Macron
22,strategic,0.0,Macron,Lassalle,Hidalgo,Melenchon,Poutou,Roussel,Zemmour,Pecresse,Arthaud,Le Pen,Jadot,Dupont-Aignan,Macron
23,strategic,0.0,Dupont-Aignan,Lassalle,Jadot,Macron,Hidalgo,Zemmour,Roussel,Melenchon,Le Pen,Poutou,Pecresse,Arthaud,Dupont-Aignan
24,stubborn,1.0,Hidalgo,Pecresse,Melenchon,Arthaud,Macron,Jadot,Roussel,Lassalle,Poutou,Zemmour,Le Pen,Dupont-Aignan,Hidalgo
25,mixed,0.438,Macron,Jadot,Pecresse,Lassalle,Hidalgo,Arthaud,Roussel,Le Pen,Poutou,Melenchon,Zemmour,Dupont-Aignan,Macron
26,stubborn,1.0,Roussel,Pecresse,Poutou,Le Pen,Jadot,Zemmour,Dupont-Aignan,Arthaud,Lassalle,Melenchon,Hidalgo,Macron,Roussel
27,stubborn,1.0,Poutou,Lassalle,Dupont-Aignan,Jadot,Melenchon,Le Pen,Macron,Pecresse,Hidalgo,Roussel,Arthaud,Zemmour,Poutou
28,mixed,0.633,Macron,Jadot,Le Pen,Lassalle,Arthaud,Roussel,Dupont-Aignan,Hidalgo,Pecresse,Melenchon,Poutou,Zemmour,Macron
29,mixed,0.872,Poutou,Arthaud,Zemmour,Roussel,Jadot,Dupont-Aignan,Lassalle,Pecresse,Hidalgo,Melenchon,Macron,Le Pen,Poutou
30,mixed,0.687,Dupont-Aignan,Le Pen,Zemmour,Lassalle,Roussel,Arthaud,Jadot,Macron,Hidalgo,Pecresse,Melenchon,Poutou,Dupont-Aignan
31,mixed,0.746,Melenchon,Zemmour,Arthaud,Jadot,Macron,Pecresse,Poutou,Roussel,Dupont-Aignan,Lassalle,Le Pen,Hidalgo,Melenchon
32,strategic,0.0,Lassalle,Melenchon,Zemmour,Le Pen,Poutou,Jadot,Pecresse,Arthaud,Hidalgo,Roussel,Macron,Dupont-Aignan,Lassalle
33,strategic,0.0,Poutou,Pecresse,Lassalle,Hidalgo,Melenchon,Macron,Dupont-Aignan,Jadot,Roussel,Le Pen,Zemmour,Arthaud,Poutou
34,stubborn,1.0,Lassalle,Pecresse,Poutou,Dupont-Aignan,Roussel,Jadot,Melenchon,Zemmour,Hidalgo,Arthaud,Macron,Le Pen,Lassalle
35,strategic,0.0,Dupont-Aignan,Poutou,Lassalle,Hidalgo,Jadot,Arthaud,Pecresse,Macron,Zemmour,Melenchon,Roussel,Le Pen,Dupont-Aignan
36,mixed,0.791,Hidalgo,Melenchon,Lassalle,Macron,Dupont-Aignan,Roussel,Jadot,Zemmour,Pecresse,Arthaud,Poutou,Le Pen,Hidalgo
37,strategic,0.0,Pecresse,Zemmour,Arthaud,Macron,Poutou,Lassalle,Roussel,Melenchon,Dupont-Aignan,Hidalgo,Jadot,Le Pen,Pecresse
38,mixed,0.832,Melenchon,Lassalle,Zemmour,Dupont-Aignan,Arthaud,Hidalgo,Pecresse,Macron,Le Pen,Roussel,Poutou,Jadot,Melenchon
39,strategic,0.0,Pecresse,Poutou,Zemmour,Arthaud,Lassalle,Jadot,Roussel,Le Pen,Macron,Melenchon,Dupont-Aignan,Hidalgo,Pecresse
40,mixed,0.893,Dupont-Aignan,Macron,Arthaud,Zemmour,Le Pen,Hidalgo,Roussel,Melenchon,Lassalle,Pecresse,Poutou,Jadot,Dupont-Aignan
41,stubborn,1.0,Zemmour,Le Pen,Pecresse,Macron,Dupont-Aignan,Jadot,Hidalgo,Poutou,Lassalle,Roussel,Melenchon,Arthaud,Zemmour
42,mixed,0.432,Hidalgo,Dupont-Aignan,Arthaud,Pecresse,Melenchon,Zemmour,Macron,Le Pen,Lassalle,Roussel,Jadot,Poutou,Hidalgo
43,stubborn,1.0,Hidalgo,Roussel,Melenchon,Arthaud,Dupont-Aignan,Poutou,Macron,Zemmour,Lassalle,Le Pen,Jadot,Pecresse,Hidalgo
44,strategic,0.0,Lassalle,Poutou,Hidalgo,Le Pen,Jadot,Pecresse,Roussel,Arthaud,Dupont-Aignan,Melenchon,Macron,Zemmour,Lassalle
45,strategic,0.0,Dupont-Aignan,Lassalle,Macron,Jadot,Zemmour,Poutou,Pecresse,Melenchon,Roussel,Arthaud,Le Pen,Hidalgo,Dupont-Aignan
46,stubborn,1.0,Pecresse,Le Pen,Macron,Zemmour,Hidalgo,Melenchon,Dupont-Aignan,Roussel,Jadot,Poutou,Lassalle,Arthaud,Pecresse
47,stubborn,1.0,Pecresse,Jadot,Arthaud,Hidalgo,Macron,Poutou,Le Pen,Lassalle,Melenchon,Roussel,Dupont-Aignan,Zemmour,Pecresse
48,strategic,0.0,Roussel,Macron,Jadot,Hidalgo,Melenchon,Zemmour,Poutou,Pecresse,Lassalle,Dupont-Aignan,Arthaud,Le Pen,Roussel
49,strategic,0.0,Zemmour,Melenchon,Lassalle,Hidalgo,Macron,Le Pen,Dupont-Aignan,Jadot,Arthaud,Poutou,Pecresse,Roussel,Zemmour
50,stubborn,1.0,Macron,Lassalle,Jadot,Melenchon,Pecresse,Roussel,Poutou,Zemmour,Le Pen,Arthaud,Hidalgo,Dupont-Aignan,Macron
51,stubborn,1.0,Melenchon,Lassalle,Roussel,Pecresse,Jadot,Hidalgo,Macron,Arthaud,Poutou,Dupont-Aignan,Le Pen,Zemmour,Melenchon
52,mixed,0.591,Arthaud,Hidalgo,Roussel,Melenchon,Pecresse,Jadot,Dupont-Aignan,Zemmour,Macron,Poutou,Le Pen,Lassalle,Arthaud
53,strategic,0.0,Roussel,Poutou,Macron,Arthaud,Hidalgo,Pecresse,Zemmour,Melenchon,Le Pen,Jadot,Dupont-Aignan,Lassalle,Roussel
54,stubborn,1.0,Roussel,Arthaud,Dupont-Aignan,Le Pen,Macron,Lassalle,Poutou,Hidalgo,Zemmour,Jadot,Pecresse,Melenchon,Roussel
55,mixed,0.543,Dupont-Aignan,Poutou,Roussel,Zemmour,Jadot,Pecresse,Lassalle,Macron,Arthaud,Melenchon,Hidalgo,Le Pen,Dupont-Aignan
56,stubborn,1.0,Pecresse,Poutou,Roussel,Le Pen,Melenchon,Hidalgo,Lassalle,Zemmour,Jadot,Arthaud,Macron,Dupont-Aignan,Pecresse
57,mixed,0.529,Dupont-Aignan,Hidalgo,Roussel,Le Pen,Pecresse,Poutou,Melenchon,Arthaud,Lassalle,Jadot,Macron,Zemmour,Dupont-Aignan
58,strategic,0.0,Jadot,Pecresse,Lassalle,Hidalgo,Roussel,Poutou,Arthaud,Macron,Melenchon,Dupont-Aignan,Le Pen,Zemmour,Jadot
59,stubborn,1.0,Pecresse,Dupont-Aignan,Zemmour,Poutou,Macron,Lassalle,Le Pen,Hidalgo,Jadot,Arthaud,Melenchon,Roussel,Pecresse
60,stubborn,1.0,Arthaud,Poutou,Macron,Hidalgo,Melenchon,Le Pen,Dupont-Aignan,Lassalle,Jadot,Zemmour,Roussel,Pecresse,Arthaud
61,mixed,0.795,Pecresse,Zemmour,Hidalgo,Roussel,Macron,Poutou,Le Pen,Lassalle,Jadot,Arthaud,Dupont-Aignan,Melenchon,Pecresse
62,mixed,0.47,Zemmour,Melenchon,Poutou,Jadot,Macron,Le Pen,Hidalgo,Dupont-Aignan,Pecresse,Lassalle,Arthaud,Roussel,Zemmour
63,stubborn,1.0,Dupont-Aignan,Roussel,Zemmour,Arthaud,Pecresse,Hidalgo,Lassalle,Jadot,Poutou,Macron,Melenchon,Le Pen,Dupont-Aignan
64,strategic,0.0,Poutou,Hidalgo,Roussel,Zemmour,Lassalle,Le Pen,Arthaud,Melenchon,Jadot,Dupont-Aignan,Pecresse,Macron,Poutou
65,stubborn,1.0,Poutou,Melenchon,Macron,Jadot,Le Pen,Zemmour,Dupont-Aignan,Pecresse,Arthaud,Lassalle,Roussel,Hidalgo,Poutou
66,mixed,0.746,Zemmour,Roussel,Poutou,Jadot,Macron,Melenchon,Le Pen,Pecresse,Lassalle,Arthaud,Hidalgo,Dupont-Aignan,Zemmour
67,strategic,0.0,Dupont-Aignan,Hidalgo,Roussel,Pecresse,Le Pen,Macron,Lassalle,Jadot,Poutou,Melenchon,Arthaud,Zemmour,Dupont-Aignan
68,mixed,0.668,Hidalgo,Melenchon,Dupont-Aignan,Poutou,Lassalle,Macron,Le Pen,Pecresse,Zemmour,Jadot,Arthaud,Roussel,Hidalgo
69,stubborn,1.0,Roussel,Poutou,Pecresse,Macron,Zemmour,Hidalgo,Lassalle,Le Pen,Melenchon,Arthaud,Jadot,Dupont-Aignan,Roussel
70,stubborn,1.0,Le Pen,Arthaud,Lassalle,Poutou,Hidalgo,Jadot,Roussel,Melenchon,Macron,Pecresse,Dupont-Aignan,Zemmour,Le Pen
71,strategic,0.0,Arthaud,Zemmour,Lassalle,Le Pen,Pecresse,Dupont-Aignan,Roussel,Melenchon,Macron,Poutou,Jadot,Hidalgo,Arthaud
72,stubborn,1.0,Zemmour,Roussel,Pecresse,Lassalle,Poutou,Jadot,Dupont-Aignan,Macron,Melenchon,Arthaud,Hidalgo,Le Pen,Zemmour
73,mixed,0.667,Le Pen,Lassalle,Roussel,Arthaud,Macron,Zemmour,Melenchon,Poutou,Dupont-Aignan,Jadot,Hidalgo,Pecresse,Le Pen
74,stubborn,1.0,Hidalgo,Jadot,Lassalle,Melenchon,Zemmour,Arthaud,Roussel,Le Pen,Macron,Pecresse,Dupont-Aignan,Poutou,Hidalgo
75,strategic,0.0,Pecresse,Le Pen,Melenchon,Dupont-Aignan,Macron,Poutou,Jadot,Arthaud,Lassalle,Zemmour,Roussel,Hidalgo,Pecresse
76,strategic,0.0,Poutou,Roussel,Lassalle,Macron,Melenchon,Dupont-Aignan,Zemmour,Le Pen,Pecresse,Arthaud,Jadot,Hidalgo,Poutou
77,strategic,0.0,Macron,Roussel,Hidalgo,Zemmour,Melenchon,Poutou,Lassalle,Pecresse,Jadot,Arthaud,Dupont-Aignan,Le Pen,Macron
78,stubborn,1.0,Lassalle,Arthaud,Le Pen,Melenchon,Zemmour,Pecresse,Roussel,Macron,Dupont-Aignan,Hidalgo,Poutou,Jadot,Lassalle
