voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Le Pen,Pecresse,Zemmour,Dupont-Aignan,Poutou,Melenchon,Macron,Hidalgo,Arthaud,Lassalle,Roussel,Jadot,Le Pen
1,strategic,0.0,Melenchon,Hidalgo,Lassalle,Arthaud,Macron,Dupont-Aignan,Jadot,Pecresse,Poutou,Le Pen,Roussel,Zemmour,Melenchon
2,mixed,0.667,Lassalle,Pecresse,Melenchon,Zemmour,Poutou,Dupont-Aignan,Le Pen,Roussel,Arthaud,Macron,Hidalgo,Jadot,Lassalle
3,strategic,0.0,Jadot,Macron,Arthaud,Lassalle,Melenchon,Zemmour,Dupont-Aignan,Pecresse,Le Pen,Hidalgo,Poutou,Roussel,Jadot
4,stubborn,1.0,Jadot,Roussel,Hidalgo,Macron,Dupont-Aignan,Zemmour,Arthaud,Melenchon,Poutou,Pecresse,Le Pen,Lassalle,Jadot
5,stubborn,1.0,Melenchon,Poutou,Jadot,Pecresse,Dupont-Aignan,Zemmour,Macron,Arthaud,Roussel,Le Pen,Hidalgo,Lassalle,Melenchon
6,stubborn,1.0,Lassalle,Melenchon,Jadot,Pecresse,Zemmour,Dupont-Aignan,Macron,Le Pen,Poutou,Arthaud,Roussel,Hidalgo,Lassalle
7,stubborn,1.0,Hidalgo,Pecresse,Poutou,Melenchon,Jadot,Lassalle,Le Pen,Arthaud,Macron,Dupont-Aignan,Zemmour,Roussel,Hidalgo
8,strategic,0.0,Pecresse,Jadot,Lassalle,Melenchon,Zemmour,Macron,Roussel,Hidalgo,Dupont-Aignan,Arthaud,Poutou,Le Pen,Pecresse
9,strategic,0.0,Pecresse,Poutou,Roussel,Arthaud,Zemmour,Macron,Hidalgo,Le Pen,Lassalle,Melenchon,Dupont-Aignan,Jadot,Pecresse
10,strategic,0.0,Jadot,Zemmour,Dupont-Aignan,Melenchon,Macron,Arthaud,Roussel,Hidalgo,Le Pen,Lassalle,Poutou,Pecresse,Jadot
11,strategic,0.0,Poutou,Lassalle,Jadot,Pecresse,Melenchon,Dupont-Aignan,Arthaud,Zemmour,Macron,Le Pen,Roussel,Hidalgo,Poutou
12,mixed,0.714,Macron,Lassalle,Zemmour,Dupont-Aignan,Melenchon,Poutou,Roussel,Hidalgo,Jadot,Pecresse,Arthaud,Le Pen,Macron
13,stubborn,1.0,Roussel,Macron,Hidalgo,Arthaud,Poutou,Melenchon,Jadot,Lassalle,Zemmour,Dupont-Aignan,Pecresse,Le Pen,Roussel
14,strategic,0.0,Macron,Poutou,Pecresse,Melenchon,Jadot,Lassalle,Le Pen,Zemmour,Arthaud,Hidalgo,Dupont-Aignan,Roussel,Macron
15,stubborn,1.0,Poutou,Jadot,Roussel,Hidalgo,Arthaud,Pecresse,Le Pen,Macron,Zemmour,Melenchon,Dupont-Aignan,Lassalle,Poutou
16,stubborn,1.0,Roussel,Melenchon,Arthaud,Hidalgo,Pecresse,Dupont-Aignan,Lassalle,Poutou,Le Pen,Zemmour,Jadot,Macron,Roussel
17,strategic,0.0,Poutou,Arthaud,Melenchon,Lassalle,Le Pen,Pecresse,Roussel,Zemmour,Macron,Hidalgo,Jadot,Dupont-Aignan,Poutou
