run_id,day,variance_scores,social_welfare,num_changes
39,0,102.3888888888889,12.453,0
39,1,208.55555555555557,12.873,382
39,2,340.88888888888886,12.873,289
39,3,480.0555555555555,12.873,236
39,4,483.3888888888889,12.873,210
39,5,576.888888888889,12.873,181
39,6,592.2222222222223,12.873,180
39,7,674.5555555555555,12.873,184
39,8,606.3888888888888,12.873,176
39,9,659.2222222222223,12.873,170
39,10,749.8888888888888,12.873,166
39,11,679.5555555555557,12.873,173
39,12,664.3888888888889,12.873,163
39,13,681.3888888888889,12.873,164
39,14,670.3888888888889,12.873,149
39,15,705.7222222222222,12.873,146
39,16,713.2222222222222,12.873,146
39,17,732.5555555555557,12.873,138
39,18,755.7222222222222,12.873,131
39,19,765.8888888888888,12.873,140
39,20,796.5555555555555,12.873,136
39,21,739.2222222222223,13.166,136
39,22,767.5555555555557,12.873,125
39,23,646.0555555555557,13.166,120
39,24,771.8888888888888,13.163,126
39,25,782.7222222222223,12.873,129
39,26,775.2222222222222,12.873,132
39,27,730.2222222222222,12.873,135
39,28,705.0555555555557,12.873,145
39,29,733.8888888888888,13.163,137
39,30,730.3888888888888,13.163,125
39,31,697.5555555555555,13.166,126
39,32,690.2222222222223,12.873,128
39,33,713.388888888889,13.166,124
39,34,766.5555555555557,12.873,130
39,35,670.7222222222221,12.873,134
39,36,696.0555555555555,12.873,129
39,37,736.7222222222222,13.166,127
39,38,769.8888888888888,13.163,131
39,39,684.3888888888888,13.166,132
39,40,692.0555555555555,12.873,123
39,41,716.888888888889,13.166,131
39,42,744.0555555555557,13.166,134
39,43,655.2222222222223,12.873,125
39,44,714.7222222222222,12.873,125
39,45,753.2222222222222,13.166,116
39,46,693.888888888889,13.166,117
39,47,742.888888888889,13.166,121
39,48,748.3888888888888,12.873,127
39,49,719.8888888888888,12.873,123
39,50,711.888888888889,12.873,126
39,51,682.8888888888888,13.166,128
39,52,737.0555555555557,12.873,119
39,53,709.7222222222222,13.166,115
39,54,703.8888888888888,13.166,119
39,55,696.2222222222221,13.166,113
39,56,742.5555555555557,12.873,118
39,57,735.5555555555555,12.873,125
39,58,672.8888888888888,12.873,123
39,59,634.7222222222222,13.166,111
39,60,708.5555555555555,13.166,114
