run_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
40,0,1000,erdos_renyi,IC,0.3,0.4,0.3,155.22222222222223,8.855,0
40,1,1000,erdos_renyi,IC,0.3,0.4,0.3,92.80555555555554,8.878,422
40,2,1000,erdos_renyi,IC,0.3,0.4,0.3,90.5763888888889,8.878,29
40,3,1000,erdos_renyi,IC,0.3,0.4,0.3,81.05555555555556,8.878,11
40,4,1000,erdos_renyi,IC,0.3,0.4,0.3,83.35416666666667,8.878,7
40,5,1000,erdos_renyi,IC,0.3,0.4,0.3,89.47222222222221,8.878,11
40,6,1000,erdos_renyi,IC,0.3,0.4,0.3,89.75,8.798,16
40,7,1000,erdos_renyi,IC,0.3,0.4,0.3,93.6875,8.878,15
40,8,1000,erdos_renyi,IC,0.3,0.4,0.3,79.72222222222221,8.878,13
40,9,1000,erdos_renyi,IC,0.3,0.4,0.3,88.90972222222223,8.878,9
40,10,1000,erdos_renyi,IC,0.3,0.4,0.3,83.74305555555557,8.798,12
40,11,1000,erdos_renyi,IC,0.3,0.4,0.3,90.55555555555556,8.878,15
40,12,1000,erdos_renyi,IC,0.3,0.4,0.3,81.25,8.878,14
40,13,1000,erdos_renyi,IC,0.3,0.4,0.3,84.75,8.878,12
40,14,1000,erdos_renyi,IC,0.3,0.4,0.3,85.24305555555556,8.878,17
40,15,1000,erdos_renyi,IC,0.3,0.4,0.3,85.74305555555556,8.878,18
40,16,1000,erdos_renyi,IC,0.3,0.4,0.3,79.6875,8.878,16
40,17,1000,erdos_renyi,IC,0.3,0.4,0.3,85.55555555555554,8.798,17
40,18,1000,erdos_renyi,IC,0.3,0.4,0.3,84.90972222222223,8.878,13
40,19,1000,erdos_renyi,IC,0.3,0.4,0.3,86.24305555555556,8.878,10
40,20,1000,erdos_renyi,IC,0.3,0.4,0.3,97.05555555555556,8.878,13
40,21,1000,erdos_renyi,IC,0.3,0.4,0.3,80.97222222222221,8.798,18
40,22,1000,erdos_renyi,IC,0.3,0.4,0.3,85.24305555555556,8.798,15
40,23,1000,erdos_renyi,IC,0.3,0.4,0.3,83.74305555555556,8.878,12
40,24,1000,erdos_renyi,IC,0.3,0.4,0.3,85.74305555555556,8.878,14
40,25,1000,erdos_renyi,IC,0.3,0.4,0.3,83.75,8.798,13
40,26,1000,erdos_renyi,IC,0.3,0.4,0.3,79.74305555555556,8.798,13
40,27,1000,erdos_renyi,IC,0.3,0.4,0.3,82.13888888888889,8.798,17
40,28,1000,erdos_renyi,IC,0.3,0.4,0.3,82.05555555555556,8.878,26
40,29,1000,erdos_renyi,IC,0.3,0.4,0.3,83.07638888888887,8.878,23
40,30,1000,erdos_renyi,IC,0.3,0.4,0.3,86.85416666666667,8.798,10
40,31,1000,erdos_renyi,IC,0.3,0.4,0.3,87.08333333333333,8.798,9
40,32,1000,erdos_renyi,IC,0.3,0.4,0.3,88.91666666666667,8.798,12
40,33,1000,erdos_renyi,IC,0.3,0.4,0.3,84.08333333333333,8.878,12
40,34,1000,erdos_renyi,IC,0.3,0.4,0.3,89.24305555555556,8.878,13
40,35,1000,erdos_renyi,IC,0.3,0.4,0.3,77.3888888888889,8.878,15
40,36,1000,erdos_renyi,IC,0.3,0.4,0.3,86.22222222222221,8.798,16
40,37,1000,erdos_renyi,IC,0.3,0.4,0.3,84.91666666666667,8.798,14
40,38,1000,erdos_renyi,IC,0.3,0.4,0.3,90.24305555555556,8.798,11
40,39,1000,erdos_renyi,IC,0.3,0.4,0.3,83.57638888888887,8.878,10
40,40,1000,erdos_renyi,IC,0.3,0.4,0.3,89.35416666666667,8.878,12
40,41,1000,erdos_renyi,IC,0.3,0.4,0.3,90.35416666666667,8.798,18
40,42,1000,erdos_renyi,IC,0.3,0.4,0.3,86.25,8.878,15
40,43,1000,erdos_renyi,IC,0.3,0.4,0.3,86.05555555555556,8.878,14
40,44,1000,erdos_renyi,IC,0.3,0.4,0.3,91.05555555555556,8.878,12
40,45,1000,erdos_renyi,IC,0.3,0.4,0.3,83.72222222222221,8.878,12
40,46,1000,erdos_renyi,IC,0.3,0.4,0.3,86.05555555555556,8.798,12
40,47,1000,erdos_renyi,IC,0.3,0.4,0.3,86.3888888888889,8.878,12
40,48,1000,erdos_renyi,IC,0.3,0.4,0.3,83.38888888888889,8.878,12
40,49,1000,erdos_renyi,IC,0.3,0.4,0.3,81.02083333333333,8.798,13
40,50,1000,erdos_renyi,IC,0.3,0.4,0.3,90.8888888888889,8.878,13
40,51,1000,erdos_renyi,IC,0.3,0.4,0.3,81.07638888888889,8.878,9
40,52,1000,erdos_renyi,IC,0.3,0.4,0.3,83.80555555555556,8.878,7
40,53,1000,erdos_renyi,IC,0.3,0.4,0.3,82.74305555555556,8.798,9
40,54,1000,erdos_renyi,IC,0.3,0.4,0.3,84.85416666666667,8.878,16
40,55,1000,erdos_renyi,IC,0.3,0.4,0.3,83.5763888888889,8.878,16
40,56,1000,erdos_renyi,IC,0.3,0.4,0.3,95.0763888888889,8.878,14
40,57,1000,erdos_renyi,IC,0.3,0.4,0.3,88.24305555555556,8.878,12
40,58,1000,erdos_renyi,IC,0.3,0.4,0.3,88.35416666666667,8.878,14
40,59,1000,erdos_renyi,IC,0.3,0.4,0.3,86.30555555555556,8.878,11
40,60,1000,erdos_renyi,IC,0.3,0.4,0.3,81.74305555555556,8.878,9
