run_id,day,variance_scores,social_welfare,num_changes
18,0,59.38888888888889,12.762,0
18,1,277.3888888888889,12.768,373
18,2,464.2222222222222,12.837,290
18,3,608.2222222222222,12.837,247
18,4,775.3888888888888,12.837,231
18,5,830.2222222222222,12.837,217
18,6,841.2222222222222,12.837,206
18,7,917.5555555555555,12.968,182
18,8,822.0555555555557,12.968,172
18,9,931.0555555555555,12.968,175
18,10,898.3888888888888,12.837,170
18,11,1074.0555555555554,12.837,168
18,12,973.7222222222221,12.837,164
18,13,1129.3888888888887,12.837,158
18,14,1086.888888888889,12.837,161
18,15,1149.888888888889,12.837,150
18,16,1076.7222222222222,12.837,138
18,17,1102.388888888889,12.837,134
18,18,1207.5555555555554,12.837,146
18,19,1096.7222222222224,12.837,136
18,20,1094.0555555555554,12.837,128
18,21,1176.5555555555557,12.837,130
18,22,1116.0555555555557,12.837,132
18,23,1225.388888888889,12.837,132
18,24,1235.8888888888887,12.837,131
18,25,1140.388888888889,12.837,126
18,26,1195.388888888889,12.837,125
18,27,1175.388888888889,12.837,128
18,28,1155.5555555555557,12.837,124
18,29,1163.2222222222222,12.837,131
18,30,1175.722222222222,12.837,134
18,31,1196.7222222222222,12.837,129
18,32,1174.388888888889,12.837,121
18,33,1223.888888888889,12.837,126
18,34,1260.7222222222224,12.837,129
18,35,1234.5555555555554,12.837,124
18,36,1195.0555555555554,12.837,127
18,37,1161.7222222222224,12.837,122
18,38,1134.0555555555557,12.837,122
18,39,1202.5555555555557,12.837,114
18,40,1190.7222222222224,12.837,118
18,41,1210.888888888889,12.837,124
18,42,1219.0555555555554,12.837,127
18,43,1198.388888888889,12.837,123
18,44,1118.0555555555554,12.968,116
18,45,1266.0555555555554,12.837,122
18,46,1196.2222222222224,12.837,123
18,47,1263.0555555555554,12.837,116
18,48,1131.222222222222,12.837,114
18,49,1221.2222222222222,12.837,111
18,50,1159.8888888888891,12.837,119
18,51,1290.5555555555557,12.837,117
18,52,1194.388888888889,12.837,112
18,53,1255.0555555555557,12.837,126
18,54,1086.0555555555554,12.837,121
18,55,1180.7222222222224,12.837,111
18,56,1230.0555555555557,12.837,116
18,57,1195.8888888888891,12.837,114
18,58,1193.7222222222222,12.837,105
18,59,1209.0555555555554,12.837,99
18,60,1130.5555555555554,12.837,108
