run_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
14,0,1000,erdos_renyi,IC,0.3,0.4,0.3,130.88888888888886,8.82,0
14,1,1000,erdos_renyi,IC,0.3,0.4,0.3,38.05555555555555,8.884,416
14,2,1000,erdos_renyi,IC,0.3,0.4,0.3,38.88888888888888,8.884,20
14,3,1000,erdos_renyi,IC,0.3,0.4,0.3,42.583333333333336,8.884,10
14,4,1000,erdos_renyi,IC,0.3,0.4,0.3,44.40972222222222,8.884,11
14,5,1000,erdos_renyi,IC,0.3,0.4,0.3,39.55555555555555,8.884,9
14,6,1000,erdos_renyi,IC,0.3,0.4,0.3,39.22222222222222,8.884,10
14,7,1000,erdos_renyi,IC,0.3,0.4,0.3,38.520833333333336,8.884,11
14,8,1000,erdos_renyi,IC,0.3,0.4,0.3,39.24305555555555,8.884,10
14,9,1000,erdos_renyi,IC,0.3,0.4,0.3,40.6875,8.884,10
14,10,1000,erdos_renyi,IC,0.3,0.4,0.3,40.55555555555556,8.884,11
14,11,1000,erdos_renyi,IC,0.3,0.4,0.3,37.90972222222222,8.884,11
14,12,1000,erdos_renyi,IC,0.3,0.4,0.3,41.576388888888886,8.884,12
14,13,1000,erdos_renyi,IC,0.3,0.4,0.3,39.24305555555555,8.884,14
14,14,1000,erdos_renyi,IC,0.3,0.4,0.3,40.74305555555555,8.884,12
14,15,1000,erdos_renyi,IC,0.3,0.4,0.3,41.07638888888889,8.884,10
14,16,1000,erdos_renyi,IC,0.3,0.4,0.3,40.88888888888889,8.884,13
14,17,1000,erdos_renyi,IC,0.3,0.4,0.3,39.1875,8.884,11
14,18,1000,erdos_renyi,IC,0.3,0.4,0.3,40.388888888888886,8.884,7
14,19,1000,erdos_renyi,IC,0.3,0.4,0.3,44.90972222222222,8.884,9
14,20,1000,erdos_renyi,IC,0.3,0.4,0.3,40.57638888888889,8.884,10
14,21,1000,erdos_renyi,IC,0.3,0.4,0.3,37.55555555555555,8.884,9
14,22,1000,erdos_renyi,IC,0.3,0.4,0.3,37.88888888888888,8.884,8
14,23,1000,erdos_renyi,IC,0.3,0.4,0.3,40.083333333333336,8.884,10
14,24,1000,erdos_renyi,IC,0.3,0.4,0.3,37.40972222222222,8.884,13
14,25,1000,erdos_renyi,IC,0.3,0.4,0.3,39.38888888888889,8.884,15
14,26,1000,erdos_renyi,IC,0.3,0.4,0.3,39.80555555555555,8.884,10
14,27,1000,erdos_renyi,IC,0.3,0.4,0.3,38.40972222222222,8.884,9
14,28,1000,erdos_renyi,IC,0.3,0.4,0.3,36.97222222222222,8.884,17
14,29,1000,erdos_renyi,IC,0.3,0.4,0.3,41.74305555555555,8.884,17
14,30,1000,erdos_renyi,IC,0.3,0.4,0.3,41.916666666666664,8.884,13
14,31,1000,erdos_renyi,IC,0.3,0.4,0.3,41.40972222222222,8.884,13
14,32,1000,erdos_renyi,IC,0.3,0.4,0.3,42.05555555555555,8.884,15
14,33,1000,erdos_renyi,IC,0.3,0.4,0.3,41.076388888888886,8.884,13
14,34,1000,erdos_renyi,IC,0.3,0.4,0.3,39.6875,8.884,8
14,35,1000,erdos_renyi,IC,0.3,0.4,0.3,40.72222222222222,8.884,7
14,36,1000,erdos_renyi,IC,0.3,0.4,0.3,39.22222222222222,8.884,8
14,37,1000,erdos_renyi,IC,0.3,0.4,0.3,41.409722222222214,8.884,9
14,38,1000,erdos_renyi,IC,0.3,0.4,0.3,38.55555555555555,8.884,9
14,39,1000,erdos_renyi,IC,0.3,0.4,0.3,42.6875,8.884,11
14,40,1000,erdos_renyi,IC,0.3,0.4,0.3,38.74305555555555,8.884,14
14,41,1000,erdos_renyi,IC,0.3,0.4,0.3,39.75,8.884,11
14,42,1000,erdos_renyi,IC,0.3,0.4,0.3,40.38888888888889,8.884,14
14,43,1000,erdos_renyi,IC,0.3,0.4,0.3,42.416666666666664,8.884,14
14,44,1000,erdos_renyi,IC,0.3,0.4,0.3,42.38888888888889,8.884,10
14,45,1000,erdos_renyi,IC,0.3,0.4,0.3,42.638888888888886,8.884,6
14,46,1000,erdos_renyi,IC,0.3,0.4,0.3,42.076388888888886,8.884,13
14,47,1000,erdos_renyi,IC,0.3,0.4,0.3,38.24305555555556,8.884,22
14,48,1000,erdos_renyi,IC,0.3,0.4,0.3,40.388888888888886,8.884,15
14,49,1000,erdos_renyi,IC,0.3,0.4,0.3,40.97222222222222,8.884,6
14,50,1000,erdos_renyi,IC,0.3,0.4,0.3,44.25,8.884,8
14,51,1000,erdos_renyi,IC,0.3,0.4,0.3,41.354166666666664,8.884,15
14,52,1000,erdos_renyi,IC,0.3,0.4,0.3,45.083333333333336,8.884,15
14,53,1000,erdos_renyi,IC,0.3,0.4,0.3,42.07638888888888,8.884,11
14,54,1000,erdos_renyi,IC,0.3,0.4,0.3,37.40972222222222,8.884,12
14,55,1000,erdos_renyi,IC,0.3,0.4,0.3,42.55555555555555,8.884,11
14,56,1000,erdos_renyi,IC,0.3,0.4,0.3,39.55555555555556,8.884,8
14,57,1000,erdos_renyi,IC,0.3,0.4,0.3,42.409722222222214,8.884,9
14,58,1000,erdos_renyi,IC,0.3,0.4,0.3,39.854166666666664,8.884,14
14,59,1000,erdos_renyi,IC,0.3,0.4,0.3,40.57638888888888,8.884,16
14,60,1000,erdos_renyi,IC,0.3,0.4,0.3,44.38888888888888,8.884,15
