scenario_id,repetition_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
D3,8,0,1000,erdos_renyi,IC,0.3,0.4,0.3,60.22222222222223,4.354,0
D3,8,1,1000,erdos_renyi,IC,0.3,0.4,0.3,316.2222222222222,4.275,365
D3,8,2,1000,erdos_renyi,IC,0.3,0.4,0.3,677.3888888888888,4.275,273
D3,8,3,1000,erdos_renyi,IC,0.3,0.4,0.3,902.2222222222221,4.275,234
D3,8,4,1000,erdos_renyi,IC,0.3,0.4,0.3,1073.8888888888887,4.275,220
D3,8,5,1000,erdos_renyi,IC,0.3,0.4,0.3,1204.888888888889,4.275,186
D3,8,6,1000,erdos_renyi,IC,0.3,0.4,0.3,1327.8888888888885,4.275,179
D3,8,7,1000,erdos_renyi,IC,0.3,0.4,0.3,1416.888888888889,4.275,170
D3,8,8,1000,erdos_renyi,IC,0.3,0.4,0.3,1540.222222222222,4.275,160
D3,8,9,1000,erdos_renyi,IC,0.3,0.4,0.3,1715.222222222222,4.275,156
D3,8,10,1000,erdos_renyi,IC,0.3,0.4,0.3,1764.2222222222224,4.275,151
D3,8,11,1000,erdos_renyi,IC,0.3,0.4,0.3,1634.5555555555554,4.275,144
D3,8,12,1000,erdos_renyi,IC,0.3,0.4,0.3,1561.8888888888885,4.275,142
D3,8,13,1000,erdos_renyi,IC,0.3,0.4,0.3,1784.055555555555,4.275,149
D3,8,14,1000,erdos_renyi,IC,0.3,0.4,0.3,1619.8888888888885,4.275,133
D3,8,15,1000,erdos_renyi,IC,0.3,0.4,0.3,1670.2222222222224,4.275,122
D3,8,16,1000,erdos_renyi,IC,0.3,0.4,0.3,1768.2222222222224,4.275,123
D3,8,17,1000,erdos_renyi,IC,0.3,0.4,0.3,1849.2222222222224,4.275,134
D3,8,18,1000,erdos_renyi,IC,0.3,0.4,0.3,1750.5555555555554,4.275,135
D3,8,19,1000,erdos_renyi,IC,0.3,0.4,0.3,1806.5555555555557,4.275,138
D3,8,20,1000,erdos_renyi,IC,0.3,0.4,0.3,1689.3888888888887,4.275,136
D3,8,21,1000,erdos_renyi,IC,0.3,0.4,0.3,1809.5555555555557,4.275,122
D3,8,22,1000,erdos_renyi,IC,0.3,0.4,0.3,1682.8888888888887,4.275,112
D3,8,23,1000,erdos_renyi,IC,0.3,0.4,0.3,1844.0555555555557,4.275,116
D3,8,24,1000,erdos_renyi,IC,0.3,0.4,0.3,1786.3888888888885,4.275,107
D3,8,25,1000,erdos_renyi,IC,0.3,0.4,0.3,1837.5555555555554,4.275,115
D3,8,26,1000,erdos_renyi,IC,0.3,0.4,0.3,1844.7222222222217,4.275,126
D3,8,27,1000,erdos_renyi,IC,0.3,0.4,0.3,1773.8888888888887,4.275,118
D3,8,28,1000,erdos_renyi,IC,0.3,0.4,0.3,1861.0555555555554,4.275,114
D3,8,29,1000,erdos_renyi,IC,0.3,0.4,0.3,1906.5555555555554,4.275,116
D3,8,30,1000,erdos_renyi,IC,0.3,0.4,0.3,1824.722222222222,4.275,115
D3,8,31,1000,erdos_renyi,IC,0.3,0.4,0.3,1870.7222222222217,4.275,118
D3,8,32,1000,erdos_renyi,IC,0.3,0.4,0.3,1951.7222222222217,4.275,116
D3,8,33,1000,erdos_renyi,IC,0.3,0.4,0.3,1900.222222222222,4.275,125
D3,8,34,1000,erdos_renyi,IC,0.3,0.4,0.3,1826.388888888889,4.275,118
D3,8,35,1000,erdos_renyi,IC,0.3,0.4,0.3,1858.722222222222,4.275,114
D3,8,36,1000,erdos_renyi,IC,0.3,0.4,0.3,1936.2222222222217,4.275,118
D3,8,37,1000,erdos_renyi,IC,0.3,0.4,0.3,1893.0555555555554,4.275,113
D3,8,38,1000,erdos_renyi,IC,0.3,0.4,0.3,1835.7222222222224,4.275,120
D3,8,39,1000,erdos_renyi,IC,0.3,0.4,0.3,1764.7222222222217,4.275,121
D3,8,40,1000,erdos_renyi,IC,0.3,0.4,0.3,1856.5555555555554,4.275,121
D3,8,41,1000,erdos_renyi,IC,0.3,0.4,0.3,1756.7222222222215,4.275,124
D3,8,42,1000,erdos_renyi,IC,0.3,0.4,0.3,1864.055555555555,4.275,126
D3,8,43,1000,erdos_renyi,IC,0.3,0.4,0.3,1693.7222222222224,4.275,108
D3,8,44,1000,erdos_renyi,IC,0.3,0.4,0.3,1818.8888888888887,4.275,109
D3,8,45,1000,erdos_renyi,IC,0.3,0.4,0.3,1883.2222222222217,4.275,120
D3,8,46,1000,erdos_renyi,IC,0.3,0.4,0.3,1902.5555555555557,4.275,118
D3,8,47,1000,erdos_renyi,IC,0.3,0.4,0.3,1845.5555555555557,4.275,112
D3,8,48,1000,erdos_renyi,IC,0.3,0.4,0.3,1752.2222222222217,4.275,119
D3,8,49,1000,erdos_renyi,IC,0.3,0.4,0.3,1710.7222222222224,4.275,116
D3,8,50,1000,erdos_renyi,IC,0.3,0.4,0.3,1833.0555555555554,4.275,126
D3,8,51,1000,erdos_renyi,IC,0.3,0.4,0.3,1832.055555555555,4.275,124
D3,8,52,1000,erdos_renyi,IC,0.3,0.4,0.3,1841.055555555555,4.275,117
D3,8,53,1000,erdos_renyi,IC,0.3,0.4,0.3,1817.7222222222224,4.275,116
D3,8,54,1000,erdos_renyi,IC,0.3,0.4,0.3,2132.888888888889,4.275,116
D3,8,55,1000,erdos_renyi,IC,0.3,0.4,0.3,1882.8888888888887,4.275,117
D3,8,56,1000,erdos_renyi,IC,0.3,0.4,0.3,2004.0555555555557,4.275,123
D3,8,57,1000,erdos_renyi,IC,0.3,0.4,0.3,1892.222222222222,4.275,127
D3,8,58,1000,erdos_renyi,IC,0.3,0.4,0.3,2021.2222222222224,4.275,122
D3,8,59,1000,erdos_renyi,IC,0.3,0.4,0.3,1786.7222222222224,4.275,113
D3,8,60,1000,erdos_renyi,IC,0.3,0.4,0.3,1828.8888888888885,4.275,109
