run_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
37,0,1000,erdos_renyi,IC,0.3,0.4,0.3,46.72222222222223,8.704,0
37,1,1000,erdos_renyi,IC,0.3,0.4,0.3,155.88888888888889,8.636,346
37,2,1000,erdos_renyi,IC,0.3,0.4,0.3,328.5555555555556,8.636,247
37,3,1000,erdos_renyi,IC,0.3,0.4,0.3,434.5555555555556,8.497,214
37,4,1000,erdos_renyi,IC,0.3,0.4,0.3,495.55555555555543,8.636,203
37,5,1000,erdos_renyi,IC,0.3,0.4,0.3,479.5555555555556,8.497,197
37,6,1000,erdos_renyi,IC,0.3,0.4,0.3,592.0555555555554,8.636,184
37,7,1000,erdos_renyi,IC,0.3,0.4,0.3,574.5555555555555,8.497,188
37,8,1000,erdos_renyi,IC,0.3,0.4,0.3,617.3888888888888,8.636,183
37,9,1000,erdos_renyi,IC,0.3,0.4,0.3,613.7222222222223,8.497,181
37,10,1000,erdos_renyi,IC,0.3,0.4,0.3,728.7222222222223,8.497,183
37,11,1000,erdos_renyi,IC,0.3,0.4,0.3,655.3888888888888,8.497,181
37,12,1000,erdos_renyi,IC,0.3,0.4,0.3,719.0555555555555,8.497,183
37,13,1000,erdos_renyi,IC,0.3,0.4,0.3,631.8888888888888,8.497,180
37,14,1000,erdos_renyi,IC,0.3,0.4,0.3,717.0555555555557,8.497,185
37,15,1000,erdos_renyi,IC,0.3,0.4,0.3,726.7222222222222,8.636,176
37,16,1000,erdos_renyi,IC,0.3,0.4,0.3,739.5555555555555,8.611,167
37,17,1000,erdos_renyi,IC,0.3,0.4,0.3,631.7222222222223,8.611,173
37,18,1000,erdos_renyi,IC,0.3,0.4,0.3,660.7222222222222,8.611,179
37,19,1000,erdos_renyi,IC,0.3,0.4,0.3,744.3888888888888,8.611,176
37,20,1000,erdos_renyi,IC,0.3,0.4,0.3,719.888888888889,8.636,162
37,21,1000,erdos_renyi,IC,0.3,0.4,0.3,711.0555555555555,8.611,150
37,22,1000,erdos_renyi,IC,0.3,0.4,0.3,840.2222222222223,8.611,160
37,23,1000,erdos_renyi,IC,0.3,0.4,0.3,765.2222222222222,8.611,161
37,24,1000,erdos_renyi,IC,0.3,0.4,0.3,733.5555555555555,8.674,155
37,25,1000,erdos_renyi,IC,0.3,0.4,0.3,688.0555555555555,8.611,153
37,26,1000,erdos_renyi,IC,0.3,0.4,0.3,768.0555555555555,8.674,143
37,27,1000,erdos_renyi,IC,0.3,0.4,0.3,776.7222222222222,8.497,143
37,28,1000,erdos_renyi,IC,0.3,0.4,0.3,762.0555555555558,8.674,151
37,29,1000,erdos_renyi,IC,0.3,0.4,0.3,745.7222222222222,8.611,148
37,30,1000,erdos_renyi,IC,0.3,0.4,0.3,820.7222222222222,8.674,145
37,31,1000,erdos_renyi,IC,0.3,0.4,0.3,738.7222222222222,8.497,146
37,32,1000,erdos_renyi,IC,0.3,0.4,0.3,816.7222222222222,8.497,148
37,33,1000,erdos_renyi,IC,0.3,0.4,0.3,845.2222222222223,8.611,154
37,34,1000,erdos_renyi,IC,0.3,0.4,0.3,849.2222222222223,8.611,156
37,35,1000,erdos_renyi,IC,0.3,0.4,0.3,744.2222222222223,8.497,165
37,36,1000,erdos_renyi,IC,0.3,0.4,0.3,801.8888888888888,8.497,155
37,37,1000,erdos_renyi,IC,0.3,0.4,0.3,885.2222222222222,8.497,160
37,38,1000,erdos_renyi,IC,0.3,0.4,0.3,764.5555555555557,8.611,165
37,39,1000,erdos_renyi,IC,0.3,0.4,0.3,779.388888888889,8.497,156
37,40,1000,erdos_renyi,IC,0.3,0.4,0.3,730.8888888888888,8.497,152
37,41,1000,erdos_renyi,IC,0.3,0.4,0.3,821.7222222222222,8.497,158
37,42,1000,erdos_renyi,IC,0.3,0.4,0.3,748.3888888888888,8.611,161
37,43,1000,erdos_renyi,IC,0.3,0.4,0.3,806.3888888888888,8.497,162
37,44,1000,erdos_renyi,IC,0.3,0.4,0.3,769.2222222222222,8.497,164
37,45,1000,erdos_renyi,IC,0.3,0.4,0.3,756.0555555555555,8.497,155
37,46,1000,erdos_renyi,IC,0.3,0.4,0.3,752.3888888888888,8.497,166
37,47,1000,erdos_renyi,IC,0.3,0.4,0.3,786.2222222222223,8.497,153
37,48,1000,erdos_renyi,IC,0.3,0.4,0.3,680.3888888888888,8.497,147
37,49,1000,erdos_renyi,IC,0.3,0.4,0.3,723.0555555555557,8.497,139
37,50,1000,erdos_renyi,IC,0.3,0.4,0.3,793.2222222222221,8.497,146
37,51,1000,erdos_renyi,IC,0.3,0.4,0.3,736.0555555555557,8.497,160
37,52,1000,erdos_renyi,IC,0.3,0.4,0.3,694.7222222222223,8.497,149
37,53,1000,erdos_renyi,IC,0.3,0.4,0.3,726.7222222222222,8.497,144
37,54,1000,erdos_renyi,IC,0.3,0.4,0.3,851.7222222222222,8.611,150
37,55,1000,erdos_renyi,IC,0.3,0.4,0.3,838.2222222222221,8.497,141
37,56,1000,erdos_renyi,IC,0.3,0.4,0.3,780.2222222222221,8.674,146
37,57,1000,erdos_renyi,IC,0.3,0.4,0.3,661.388888888889,8.497,145
37,58,1000,erdos_renyi,IC,0.3,0.4,0.3,764.7222222222222,8.674,148
37,59,1000,erdos_renyi,IC,0.3,0.4,0.3,767.2222222222223,8.497,151
37,60,1000,erdos_renyi,IC,0.3,0.4,0.3,716.7222222222223,8.674,136
