run_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
19,0,1000,erdos_renyi,IC,0.3,0.4,0.3,27.72222222222223,8.637,0
19,1,1000,erdos_renyi,IC,0.3,0.4,0.3,17.055555555555554,8.676,408
19,2,1000,erdos_renyi,IC,0.3,0.4,0.3,20.020833333333332,8.676,17
19,3,1000,erdos_renyi,IC,0.3,0.4,0.3,16.354166666666668,8.676,18
19,4,1000,erdos_renyi,IC,0.3,0.4,0.3,17.743055555555554,8.676,14
19,5,1000,erdos_renyi,IC,0.3,0.4,0.3,17.020833333333332,8.676,8
19,6,1000,erdos_renyi,IC,0.3,0.4,0.3,18.38888888888889,8.703,11
19,7,1000,erdos_renyi,IC,0.3,0.4,0.3,18.909722222222225,8.676,19
19,8,1000,erdos_renyi,IC,0.3,0.4,0.3,18.6875,8.676,14
19,9,1000,erdos_renyi,IC,0.3,0.4,0.3,18.409722222222225,8.676,10
19,10,1000,erdos_renyi,IC,0.3,0.4,0.3,18.72222222222222,8.676,15
19,11,1000,erdos_renyi,IC,0.3,0.4,0.3,21.083333333333332,8.676,12
19,12,1000,erdos_renyi,IC,0.3,0.4,0.3,17.472222222222225,8.676,8
19,13,1000,erdos_renyi,IC,0.3,0.4,0.3,18.854166666666668,8.676,11
19,14,1000,erdos_renyi,IC,0.3,0.4,0.3,18.083333333333332,8.676,15
19,15,1000,erdos_renyi,IC,0.3,0.4,0.3,18.57638888888889,8.676,13
19,16,1000,erdos_renyi,IC,0.3,0.4,0.3,19.388888888888886,8.676,15
19,17,1000,erdos_renyi,IC,0.3,0.4,0.3,19.076388888888882,8.676,13
19,18,1000,erdos_renyi,IC,0.3,0.4,0.3,17.388888888888886,8.676,9
19,19,1000,erdos_renyi,IC,0.3,0.4,0.3,16.743055555555557,8.676,15
19,20,1000,erdos_renyi,IC,0.3,0.4,0.3,18.305555555555557,8.676,13
19,21,1000,erdos_renyi,IC,0.3,0.4,0.3,20.743055555555554,8.676,7
19,22,1000,erdos_renyi,IC,0.3,0.4,0.3,15.409722222222221,8.676,10
19,23,1000,erdos_renyi,IC,0.3,0.4,0.3,18.30555555555556,8.676,15
19,24,1000,erdos_renyi,IC,0.3,0.4,0.3,21.75,8.676,16
19,25,1000,erdos_renyi,IC,0.3,0.4,0.3,21.07638888888889,8.676,11
19,26,1000,erdos_renyi,IC,0.3,0.4,0.3,22.75,8.676,11
19,27,1000,erdos_renyi,IC,0.3,0.4,0.3,17.743055555555554,8.676,11
19,28,1000,erdos_renyi,IC,0.3,0.4,0.3,18.055555555555554,8.676,9
19,29,1000,erdos_renyi,IC,0.3,0.4,0.3,19.409722222222218,8.676,15
19,30,1000,erdos_renyi,IC,0.3,0.4,0.3,18.75,8.676,17
19,31,1000,erdos_renyi,IC,0.3,0.4,0.3,14.354166666666666,8.676,15
19,32,1000,erdos_renyi,IC,0.3,0.4,0.3,17.083333333333332,8.676,15
19,33,1000,erdos_renyi,IC,0.3,0.4,0.3,19.1875,8.676,9
19,34,1000,erdos_renyi,IC,0.3,0.4,0.3,18.6875,8.676,6
19,35,1000,erdos_renyi,IC,0.3,0.4,0.3,20.74305555555556,8.676,16
19,36,1000,erdos_renyi,IC,0.3,0.4,0.3,18.916666666666668,8.676,19
19,37,1000,erdos_renyi,IC,0.3,0.4,0.3,18.6875,8.676,9
19,38,1000,erdos_renyi,IC,0.3,0.4,0.3,17.416666666666668,8.676,9
19,39,1000,erdos_renyi,IC,0.3,0.4,0.3,17.854166666666668,8.676,15
19,40,1000,erdos_renyi,IC,0.3,0.4,0.3,20.972222222222225,8.676,11
19,41,1000,erdos_renyi,IC,0.3,0.4,0.3,17.57638888888889,8.676,7
19,42,1000,erdos_renyi,IC,0.3,0.4,0.3,17.25,8.676,11
19,43,1000,erdos_renyi,IC,0.3,0.4,0.3,20.243055555555554,8.676,11
19,44,1000,erdos_renyi,IC,0.3,0.4,0.3,18.22222222222222,8.676,9
19,45,1000,erdos_renyi,IC,0.3,0.4,0.3,20.555555555555554,8.676,12
19,46,1000,erdos_renyi,IC,0.3,0.4,0.3,22.07638888888889,8.676,11
19,47,1000,erdos_renyi,IC,0.3,0.4,0.3,18.22222222222222,8.703,13
19,48,1000,erdos_renyi,IC,0.3,0.4,0.3,18.583333333333332,8.676,14
19,49,1000,erdos_renyi,IC,0.3,0.4,0.3,17.38888888888889,8.676,8
19,50,1000,erdos_renyi,IC,0.3,0.4,0.3,16.354166666666668,8.703,9
19,51,1000,erdos_renyi,IC,0.3,0.4,0.3,21.07638888888889,8.676,14
19,52,1000,erdos_renyi,IC,0.3,0.4,0.3,19.409722222222218,8.676,10
19,53,1000,erdos_renyi,IC,0.3,0.4,0.3,20.388888888888886,8.676,9
19,54,1000,erdos_renyi,IC,0.3,0.4,0.3,15.743055555555552,8.676,9
19,55,1000,erdos_renyi,IC,0.3,0.4,0.3,18.40972222222222,8.703,10
19,56,1000,erdos_renyi,IC,0.3,0.4,0.3,18.40972222222222,8.676,12
19,57,1000,erdos_renyi,IC,0.3,0.4,0.3,19.243055555555554,8.676,14
19,58,1000,erdos_renyi,IC,0.3,0.4,0.3,20.25,8.676,13
19,59,1000,erdos_renyi,IC,0.3,0.4,0.3,20.243055555555554,8.676,13
19,60,1000,erdos_renyi,IC,0.3,0.4,0.3,19.243055555555557,8.676,18
