run_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
11,0,1000,erdos_renyi,IC,0.3,0.4,0.3,78.22222222222221,8.838,0
11,1,1000,erdos_renyi,IC,0.3,0.4,0.3,53.47222222222222,8.851,422
11,2,1000,erdos_renyi,IC,0.3,0.4,0.3,61.888888888888886,8.838,26
11,3,1000,erdos_renyi,IC,0.3,0.4,0.3,53.40972222222222,8.838,11
11,4,1000,erdos_renyi,IC,0.3,0.4,0.3,51.40972222222222,8.838,14
11,5,1000,erdos_renyi,IC,0.3,0.4,0.3,53.583333333333336,8.838,13
11,6,1000,erdos_renyi,IC,0.3,0.4,0.3,60.74305555555555,8.838,11
11,7,1000,erdos_renyi,IC,0.3,0.4,0.3,63.22222222222222,8.838,9
11,8,1000,erdos_renyi,IC,0.3,0.4,0.3,56.90972222222222,8.838,9
11,9,1000,erdos_renyi,IC,0.3,0.4,0.3,57.90972222222222,8.838,10
11,10,1000,erdos_renyi,IC,0.3,0.4,0.3,56.916666666666664,8.838,11
11,11,1000,erdos_renyi,IC,0.3,0.4,0.3,57.916666666666664,8.838,12
11,12,1000,erdos_renyi,IC,0.3,0.4,0.3,60.520833333333336,8.838,9
11,13,1000,erdos_renyi,IC,0.3,0.4,0.3,51.416666666666664,8.838,9
11,14,1000,erdos_renyi,IC,0.3,0.4,0.3,60.6875,8.838,9
11,15,1000,erdos_renyi,IC,0.3,0.4,0.3,59.916666666666664,8.838,9
11,16,1000,erdos_renyi,IC,0.3,0.4,0.3,52.888888888888886,8.838,10
11,17,1000,erdos_renyi,IC,0.3,0.4,0.3,57.80555555555555,8.838,14
11,18,1000,erdos_renyi,IC,0.3,0.4,0.3,61.388888888888886,8.838,14
11,19,1000,erdos_renyi,IC,0.3,0.4,0.3,59.55555555555555,8.838,8
11,20,1000,erdos_renyi,IC,0.3,0.4,0.3,62.25,8.838,10
11,21,1000,erdos_renyi,IC,0.3,0.4,0.3,58.354166666666664,8.838,9
11,22,1000,erdos_renyi,IC,0.3,0.4,0.3,62.24305555555555,8.838,8
11,23,1000,erdos_renyi,IC,0.3,0.4,0.3,59.555555555555564,8.838,13
11,24,1000,erdos_renyi,IC,0.3,0.4,0.3,52.24305555555555,8.838,11
11,25,1000,erdos_renyi,IC,0.3,0.4,0.3,52.020833333333336,8.838,8
11,26,1000,erdos_renyi,IC,0.3,0.4,0.3,64.74305555555554,8.838,8
11,27,1000,erdos_renyi,IC,0.3,0.4,0.3,65.90972222222223,8.838,12
11,28,1000,erdos_renyi,IC,0.3,0.4,0.3,55.020833333333336,8.838,14
11,29,1000,erdos_renyi,IC,0.3,0.4,0.3,60.555555555555564,8.838,13
11,30,1000,erdos_renyi,IC,0.3,0.4,0.3,59.74305555555555,8.838,9
11,31,1000,erdos_renyi,IC,0.3,0.4,0.3,55.25,8.838,11
11,32,1000,erdos_renyi,IC,0.3,0.4,0.3,58.57638888888888,8.838,13
11,33,1000,erdos_renyi,IC,0.3,0.4,0.3,61.05555555555555,8.838,11
11,34,1000,erdos_renyi,IC,0.3,0.4,0.3,61.388888888888886,8.838,12
11,35,1000,erdos_renyi,IC,0.3,0.4,0.3,62.24305555555555,8.838,13
11,36,1000,erdos_renyi,IC,0.3,0.4,0.3,61.243055555555564,8.838,16
11,37,1000,erdos_renyi,IC,0.3,0.4,0.3,50.74305555555555,8.838,18
11,38,1000,erdos_renyi,IC,0.3,0.4,0.3,56.583333333333336,8.838,13
11,39,1000,erdos_renyi,IC,0.3,0.4,0.3,56.388888888888886,8.838,10
11,40,1000,erdos_renyi,IC,0.3,0.4,0.3,49.743055555555564,8.838,9
11,41,1000,erdos_renyi,IC,0.3,0.4,0.3,62.74305555555555,8.838,12
11,42,1000,erdos_renyi,IC,0.3,0.4,0.3,57.555555555555564,8.838,11
11,43,1000,erdos_renyi,IC,0.3,0.4,0.3,65.30555555555556,8.838,14
11,44,1000,erdos_renyi,IC,0.3,0.4,0.3,55.138888888888886,8.838,12
11,45,1000,erdos_renyi,IC,0.3,0.4,0.3,61.24305555555555,8.838,9
11,46,1000,erdos_renyi,IC,0.3,0.4,0.3,62.1875,8.838,10
11,47,1000,erdos_renyi,IC,0.3,0.4,0.3,54.74305555555555,8.838,10
11,48,1000,erdos_renyi,IC,0.3,0.4,0.3,58.576388888888886,8.838,14
11,49,1000,erdos_renyi,IC,0.3,0.4,0.3,57.90972222222222,8.838,14
11,50,1000,erdos_renyi,IC,0.3,0.4,0.3,56.854166666666664,8.838,10
11,51,1000,erdos_renyi,IC,0.3,0.4,0.3,59.57638888888889,8.838,8
11,52,1000,erdos_renyi,IC,0.3,0.4,0.3,51.576388888888886,8.838,10
11,53,1000,erdos_renyi,IC,0.3,0.4,0.3,58.74305555555555,8.838,10
11,54,1000,erdos_renyi,IC,0.3,0.4,0.3,52.416666666666664,8.838,11
11,55,1000,erdos_renyi,IC,0.3,0.4,0.3,55.083333333333336,8.838,12
11,56,1000,erdos_renyi,IC,0.3,0.4,0.3,66.40972222222221,8.838,13
11,57,1000,erdos_renyi,IC,0.3,0.4,0.3,61.40972222222223,8.838,14
11,58,1000,erdos_renyi,IC,0.3,0.4,0.3,53.576388888888886,8.838,12
11,59,1000,erdos_renyi,IC,0.3,0.4,0.3,59.80555555555555,8.838,7
11,60,1000,erdos_renyi,IC,0.3,0.4,0.3,58.083333333333336,8.838,8
