run_id,day,variance_scores,social_welfare,num_changes
35,0,63.72222222222221,12.813,0
35,1,161.72222222222223,12.813,337
35,2,356.0555555555555,12.878,263
35,3,485.5555555555556,12.878,241
35,4,564.5555555555555,12.878,212
35,5,625.7222222222223,12.878,195
35,6,699.3888888888888,12.878,179
35,7,749.5555555555553,12.878,163
35,8,832.5555555555555,12.878,141
35,9,731.0555555555555,12.878,137
35,10,774.7222222222223,12.878,152
35,11,807.8888888888888,12.878,144
35,12,906.5555555555553,12.878,139
35,13,826.0555555555555,12.878,137
35,14,785.8888888888888,12.878,140
35,15,902.5555555555555,12.878,136
35,16,843.7222222222225,12.878,122
35,17,866.5555555555555,12.878,117
35,18,824.5555555555555,12.878,114
35,19,857.8888888888888,12.878,116
35,20,831.7222222222221,12.878,120
35,21,897.7222222222222,12.878,120
35,22,948.2222222222221,12.878,125
35,23,931.2222222222223,12.878,127
35,24,937.0555555555553,12.878,140
35,25,925.7222222222221,12.878,134
35,26,849.5555555555557,12.878,122
35,27,867.3888888888888,12.878,120
35,28,952.8888888888888,12.878,133
35,29,976.2222222222222,12.878,126
35,30,981.3888888888888,12.878,121
35,31,974.2222222222223,12.878,136
35,32,961.2222222222223,12.878,135
35,33,938.8888888888888,12.878,129
35,34,924.7222222222221,12.878,134
35,35,902.7222222222222,12.878,129
35,36,914.7222222222222,12.878,136
35,37,944.7222222222222,12.878,135
35,38,967.0555555555555,12.878,136
35,39,971.5555555555553,12.878,144
35,40,1024.0555555555554,12.878,141
35,41,1022.0555555555555,12.878,134
35,42,1002.5555555555558,12.878,138
35,43,990.7222222222225,12.878,135
35,44,988.3888888888888,12.878,130
35,45,1074.7222222222222,12.878,141
35,46,1002.7222222222223,12.878,131
35,47,1038.0555555555554,12.878,140
35,48,1001.2222222222223,12.878,134
35,49,1059.3888888888887,12.878,124
35,50,1016.0555555555557,12.878,123
35,51,956.8888888888888,12.878,122
35,52,898.8888888888888,12.878,122
35,53,978.3888888888887,12.878,119
35,54,1009.2222222222222,12.878,131
35,55,1003.0555555555555,12.878,133
35,56,1030.5555555555554,12.878,128
35,57,1096.3888888888885,12.878,131
35,58,1013.5555555555557,12.878,134
35,59,1024.0555555555554,12.878,133
35,60,933.8888888888888,12.878,130
