run_id,day,variance_scores,social_welfare,num_changes
34,0,29.72222222222223,12.626,0
34,1,226.22222222222217,12.89,365
34,2,432.0555555555555,13.302,292
34,3,651.7222222222223,13.302,255
34,4,904.3888888888888,13.302,231
34,5,901.7222222222223,13.302,209
34,6,1004.7222222222222,13.302,190
34,7,1054.5555555555554,13.302,183
34,8,981.5555555555557,13.302,185
34,9,1048.0555555555554,13.302,162
34,10,1078.2222222222224,13.302,152
34,11,1142.888888888889,13.302,158
34,12,1121.2222222222224,13.302,158
34,13,1111.888888888889,13.302,167
34,14,1187.5555555555554,13.302,158
34,15,1106.888888888889,13.302,149
34,16,1158.388888888889,13.302,155
34,17,1212.3888888888887,13.302,163
34,18,1094.2222222222222,13.302,163
34,19,1178.0555555555557,13.302,162
34,20,1150.0555555555554,13.302,151
34,21,1169.888888888889,13.302,150
34,22,1163.3888888888887,13.302,150
34,23,1223.3888888888887,13.302,152
34,24,1333.2222222222222,13.302,148
34,25,1241.5555555555554,13.302,138
34,26,1220.388888888889,13.302,130
34,27,1235.388888888889,13.302,123
34,28,1228.5555555555557,13.302,132
34,29,1243.2222222222222,13.302,131
34,30,1291.0555555555552,13.302,125
34,31,1286.888888888889,13.302,134
34,32,1207.2222222222224,13.302,138
34,33,1235.388888888889,13.302,130
34,34,1222.2222222222222,13.302,130
34,35,1283.8888888888887,13.302,138
34,36,1215.7222222222222,13.302,137
34,37,1199.2222222222222,13.302,125
34,38,1200.0555555555559,13.302,128
34,39,1208.0555555555554,13.302,130
34,40,1195.5555555555554,13.302,121
34,41,1260.7222222222226,13.302,126
34,42,1208.8888888888891,13.302,130
34,43,1217.8888888888887,13.302,125
34,44,1143.7222222222224,13.302,126
34,45,1220.2222222222222,13.302,135
34,46,1171.0555555555554,13.302,135
34,47,1241.888888888889,13.302,129
34,48,1109.7222222222222,13.302,127
34,49,1206.0555555555554,13.302,123
34,50,1119.7222222222224,13.302,135
34,51,1244.888888888889,13.302,139
34,52,1160.5555555555557,13.302,135
34,53,1209.3888888888891,13.302,133
34,54,1103.0555555555554,13.302,134
34,55,1204.5555555555554,13.302,135
34,56,1076.388888888889,13.302,139
34,57,1317.5555555555554,13.302,139
34,58,1183.888888888889,13.302,141
34,59,1238.888888888889,13.302,140
34,60,1162.388888888889,13.302,141
