run_id,day,num_agents,network_type,preference_model,prop_stubborn,prop_strategic,prop_mixed,variance_scores,social_welfare,num_changes
10,0,1000,erdos_renyi,IC,0.3,0.4,0.3,101.38888888888887,8.896,0
10,1,1000,erdos_renyi,IC,0.3,0.4,0.3,314.2222222222222,8.827,369
10,2,1000,erdos_renyi,IC,0.3,0.4,0.3,718.5555555555555,8.831,296
10,3,1000,erdos_renyi,IC,0.3,0.4,0.3,810.0555555555555,8.827,263
10,4,1000,erdos_renyi,IC,0.3,0.4,0.3,982.3888888888888,8.831,240
10,5,1000,erdos_renyi,IC,0.3,0.4,0.3,963.5555555555557,8.831,214
10,6,1000,erdos_renyi,IC,0.3,0.4,0.3,1177.0555555555557,8.827,199
10,7,1000,erdos_renyi,IC,0.3,0.4,0.3,1185.888888888889,8.831,176
10,8,1000,erdos_renyi,IC,0.3,0.4,0.3,1216.5555555555554,8.831,165
10,9,1000,erdos_renyi,IC,0.3,0.4,0.3,1215.222222222222,8.831,167
10,10,1000,erdos_renyi,IC,0.3,0.4,0.3,1199.0555555555554,8.831,162
10,11,1000,erdos_renyi,IC,0.3,0.4,0.3,1220.388888888889,8.827,150
10,12,1000,erdos_renyi,IC,0.3,0.4,0.3,1325.5555555555554,8.827,148
10,13,1000,erdos_renyi,IC,0.3,0.4,0.3,1212.222222222222,8.827,149
10,14,1000,erdos_renyi,IC,0.3,0.4,0.3,1248.7222222222224,8.831,144
10,15,1000,erdos_renyi,IC,0.3,0.4,0.3,1216.0555555555554,8.827,143
10,16,1000,erdos_renyi,IC,0.3,0.4,0.3,1261.888888888889,8.827,138
10,17,1000,erdos_renyi,IC,0.3,0.4,0.3,1222.7222222222222,8.831,126
10,18,1000,erdos_renyi,IC,0.3,0.4,0.3,1261.5555555555554,8.831,128
10,19,1000,erdos_renyi,IC,0.3,0.4,0.3,1227.0555555555554,8.827,133
10,20,1000,erdos_renyi,IC,0.3,0.4,0.3,1172.0555555555557,8.831,130
10,21,1000,erdos_renyi,IC,0.3,0.4,0.3,1206.388888888889,8.831,124
10,22,1000,erdos_renyi,IC,0.3,0.4,0.3,1402.2222222222224,8.831,122
10,23,1000,erdos_renyi,IC,0.3,0.4,0.3,1290.388888888889,8.831,121
10,24,1000,erdos_renyi,IC,0.3,0.4,0.3,1377.388888888889,8.831,117
10,25,1000,erdos_renyi,IC,0.3,0.4,0.3,1280.7222222222222,8.831,118
10,26,1000,erdos_renyi,IC,0.3,0.4,0.3,1352.222222222222,8.831,118
10,27,1000,erdos_renyi,IC,0.3,0.4,0.3,1339.722222222222,8.831,115
10,28,1000,erdos_renyi,IC,0.3,0.4,0.3,1425.3888888888887,8.831,125
10,29,1000,erdos_renyi,IC,0.3,0.4,0.3,1363.388888888889,8.831,122
10,30,1000,erdos_renyi,IC,0.3,0.4,0.3,1367.5555555555554,8.831,118
10,31,1000,erdos_renyi,IC,0.3,0.4,0.3,1290.5555555555554,8.831,114
10,32,1000,erdos_renyi,IC,0.3,0.4,0.3,1408.3888888888887,8.831,120
10,33,1000,erdos_renyi,IC,0.3,0.4,0.3,1372.888888888889,8.831,119
10,34,1000,erdos_renyi,IC,0.3,0.4,0.3,1483.0555555555557,8.831,117
10,35,1000,erdos_renyi,IC,0.3,0.4,0.3,1342.0555555555554,8.831,119
10,36,1000,erdos_renyi,IC,0.3,0.4,0.3,1369.222222222222,8.831,129
10,37,1000,erdos_renyi,IC,0.3,0.4,0.3,1348.722222222222,8.831,127
10,38,1000,erdos_renyi,IC,0.3,0.4,0.3,1448.722222222222,8.831,117
10,39,1000,erdos_renyi,IC,0.3,0.4,0.3,1263.5555555555554,8.831,109
10,40,1000,erdos_renyi,IC,0.3,0.4,0.3,1282.388888888889,8.831,107
10,41,1000,erdos_renyi,IC,0.3,0.4,0.3,1313.0555555555554,8.831,112
10,42,1000,erdos_renyi,IC,0.3,0.4,0.3,1424.888888888889,8.831,117
10,43,1000,erdos_renyi,IC,0.3,0.4,0.3,1303.0555555555554,8.831,120
10,44,1000,erdos_renyi,IC,0.3,0.4,0.3,1296.2222222222222,8.831,115
10,45,1000,erdos_renyi,IC,0.3,0.4,0.3,1289.888888888889,8.831,112
10,46,1000,erdos_renyi,IC,0.3,0.4,0.3,1411.722222222222,8.831,117
10,47,1000,erdos_renyi,IC,0.3,0.4,0.3,1360.222222222222,8.831,124
10,48,1000,erdos_renyi,IC,0.3,0.4,0.3,1365.722222222222,8.831,120
10,49,1000,erdos_renyi,IC,0.3,0.4,0.3,1327.0555555555554,8.831,114
10,50,1000,erdos_renyi,IC,0.3,0.4,0.3,1345.0555555555554,8.831,112
10,51,1000,erdos_renyi,IC,0.3,0.4,0.3,1301.0555555555559,8.831,107
10,52,1000,erdos_renyi,IC,0.3,0.4,0.3,1399.0555555555554,8.831,112
10,53,1000,erdos_renyi,IC,0.3,0.4,0.3,1365.222222222222,8.831,107
10,54,1000,erdos_renyi,IC,0.3,0.4,0.3,1401.8888888888887,8.831,111
10,55,1000,erdos_renyi,IC,0.3,0.4,0.3,1335.3888888888887,8.831,102
10,56,1000,erdos_renyi,IC,0.3,0.4,0.3,1403.5555555555557,8.831,105
10,57,1000,erdos_renyi,IC,0.3,0.4,0.3,1399.8888888888887,8.831,108
10,58,1000,erdos_renyi,IC,0.3,0.4,0.3,1362.7222222222224,8.831,114
10,59,1000,erdos_renyi,IC,0.3,0.4,0.3,1461.5555555555554,8.827,122
10,60,1000,erdos_renyi,IC,0.3,0.4,0.3,1404.0555555555554,8.831,118
