run_id,day,variance_scores,social_welfare,num_changes
3,0,122.05555555555554,12.771,0
3,1,495.22222222222223,12.906,365
3,2,828.388888888889,12.775,277
3,3,1077.2222222222222,12.906,243
3,4,1151.222222222222,12.906,235
3,5,1321.0555555555554,12.906,211
3,6,1490.8888888888887,12.906,183
3,7,1461.222222222222,12.906,181
3,8,1406.888888888889,12.906,186
3,9,1492.0555555555554,12.906,173
3,10,1469.5555555555557,12.906,176
3,11,1593.5555555555557,12.906,173
3,12,1640.5555555555554,12.906,147
3,13,1601.0555555555554,12.906,151
3,14,1511.5555555555554,12.906,150
3,15,1681.5555555555554,12.906,155
3,16,1728.5555555555557,12.906,145
3,17,1622.388888888889,12.775,149
3,18,1732.3888888888887,12.906,163
3,19,1713.3888888888887,12.906,170
3,20,1734.8888888888885,12.906,159
3,21,1629.0555555555557,12.906,155
3,22,1637.2222222222217,12.906,156
3,23,1657.5555555555557,12.906,149
3,24,1653.8888888888887,12.906,147
3,25,1698.722222222222,12.906,150
3,26,1721.0555555555554,12.906,154
3,27,1693.888888888889,12.906,150
3,28,1603.222222222222,12.906,151
3,29,1711.055555555555,12.906,157
3,30,1613.3888888888887,12.775,167
3,31,1688.722222222222,12.906,164
3,32,1595.5555555555557,12.906,157
3,33,1726.5555555555554,12.906,161
3,34,1705.888888888889,12.775,168
3,35,1648.722222222222,12.906,166
3,36,1810.888888888889,12.906,167
3,37,1751.3888888888887,12.906,177
3,38,1586.0555555555557,12.906,174
3,39,1677.722222222222,12.906,157
3,40,1633.5555555555554,12.906,154
3,41,1715.7222222222226,12.906,157
3,42,1614.388888888889,12.906,146
3,43,1671.8888888888887,12.906,145
3,44,1647.222222222222,12.906,147
3,45,1634.5555555555554,12.906,152
3,46,1730.5555555555557,12.906,146
3,47,1664.388888888889,12.906,148
3,48,1604.388888888889,12.906,152
3,49,1677.3888888888887,12.906,155
3,50,1671.055555555555,12.906,159
3,51,1751.7222222222224,12.906,156
3,52,1749.7222222222224,12.775,148
3,53,1648.055555555555,12.906,146
3,54,1582.0555555555559,12.906,149
3,55,1702.888888888889,12.906,142
3,56,1764.722222222222,12.906,153
3,57,1822.222222222222,12.775,154
3,58,1613.3888888888887,12.906,146
3,59,1674.388888888889,12.906,140
3,60,1652.5555555555554,12.906,132
