run_id,day,variance_scores,social_welfare,num_changes
50,0,50.38888888888888,12.864,0
50,1,281.88888888888886,12.953,366
50,2,535.888888888889,13.072,294
50,3,807.5555555555555,13.072,251
50,4,949.5555555555557,13.072,232
50,5,1020.0555555555555,13.072,202
50,6,1152.222222222222,13.072,183
50,7,1159.0555555555554,13.072,177
50,8,1182.222222222222,13.072,182
50,9,1259.5555555555557,13.072,190
50,10,1399.388888888889,13.072,190
50,11,1419.5555555555559,13.072,182
50,12,1337.388888888889,13.072,169
50,13,1464.3888888888887,13.072,154
50,14,1376.0555555555554,13.072,161
50,15,1398.888888888889,13.072,163
50,16,1404.2222222222224,13.072,149
50,17,1465.5555555555557,13.072,135
50,18,1496.722222222222,13.072,139
50,19,1449.3888888888887,13.072,147
50,20,1516.0555555555557,13.072,151
50,21,1442.0555555555554,13.072,146
50,22,1367.0555555555554,13.072,141
50,23,1467.888888888889,13.072,144
50,24,1528.5555555555554,13.072,146
50,25,1513.3888888888887,13.072,146
50,26,1397.2222222222224,13.072,141
50,27,1286.2222222222224,13.072,143
50,28,1390.722222222222,13.072,147
50,29,1399.388888888889,13.072,141
50,30,1412.2222222222224,13.072,145
50,31,1321.222222222222,13.072,147
50,32,1378.0555555555557,13.072,148
50,33,1446.222222222222,13.072,153
50,34,1471.3888888888887,13.072,153
50,35,1434.7222222222226,13.072,148
50,36,1355.3888888888891,13.072,142
50,37,1454.888888888889,13.072,150
50,38,1331.222222222222,13.072,144
50,39,1242.0555555555554,13.072,140
50,40,1241.0555555555557,13.072,133
50,41,1331.0555555555557,13.072,137
50,42,1336.2222222222224,13.072,141
50,43,1468.8888888888885,13.072,144
50,44,1328.0555555555552,13.072,145
50,45,1379.7222222222224,13.072,138
50,46,1474.3888888888887,13.072,131
50,47,1415.222222222222,13.072,135
50,48,1361.0555555555557,13.072,125
50,49,1383.7222222222224,13.072,127
50,50,1355.2222222222222,13.072,128
50,51,1361.888888888889,13.072,126
50,52,1274.5555555555559,13.072,123
50,53,1403.888888888889,13.072,130
50,54,1372.2222222222224,13.072,133
50,55,1404.8888888888887,13.072,139
50,56,1304.0555555555557,13.072,130
50,57,1436.0555555555557,13.072,134
50,58,1445.222222222222,13.072,137
50,59,1431.222222222222,13.072,135
50,60,1300.222222222222,13.072,133
