voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Poutou,Dupont-Aignan,Macron,Melenchon,Roussel,Jadot,Pecresse,Lassalle,Hidalgo,Arthaud,Zemmour,Le Pen,Poutou
1,mixed,0.522,Pecresse,Le Pen,Roussel,Dupont-Aignan,Jadot,Lassalle,Arthaud,Poutou,Hidalgo,Macron,Zemmour,Melenchon,Pecresse
2,stubborn,1.0,Le Pen,Arthaud,Pecresse,Zemmour,Macron,Hidalgo,Poutou,Melenchon,Dupont-Aignan,Lassalle,Roussel,Jadot,Le Pen
3,mixed,0.897,Pecresse,Poutou,Roussel,Arthaud,Zemmour,Macron,Lassalle,Jadot,Dupont-Aignan,Le Pen,Hidalgo,Melenchon,Pecresse
4,stubborn,1.0,Melenchon,Arthaud,Roussel,Pecresse,Jadot,Dupont-Aignan,Poutou,Macron,Zemmour,Hidalgo,Lassalle,Le Pen,Melenchon
5,stubborn,1.0,Poutou,Arthaud,Zemmour,Le Pen,Hidalgo,Macron,Roussel,Lassalle,Dupont-Aignan,Jadot,Melenchon,Pecresse,Poutou
6,mixed,0.468,Melenchon,Hidalgo,Zemmour,Poutou,Arthaud,Le Pen,Lassalle,Macron,Jadot,Dupont-Aignan,Pecresse,Roussel,Melenchon
7,stubborn,1.0,Hidalgo,Roussel,Dupont-Aignan,Lassalle,Arthaud,Pecresse,Poutou,Le Pen,Macron,Jadot,Melenchon,Zemmour,Hidalgo
8,mixed,0.735,Arthaud,Jadot,Poutou,Dupont-Aignan,Zemmour,Le Pen,Lassalle,Hidalgo,Melenchon,Roussel,Macron,Pecresse,Arthaud
9,mixed,0.564,Dupont-Aignan,Le Pen,Jadot,Poutou,Pecresse,Lassalle,Roussel,Melenchon,Arthaud,Hidalgo,Zemmour,Macron,Dupont-Aignan
