source,target
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,17
0,18
0,19
0,29
0,31
0,32
0,36
0,42
0,44
0,51
0,52
0,55
0,56
0,59
0,68
0,77
0,80
0,86
0,99
0,109
0,155
0,160
0,162
0,163
0,172
0,179
0,180
0,183
0,187
0,191
0,194
0,198
0,206
0,219
0,225
0,226
0,232
0,235
0,236
0,246
0,250
0,256
0,265
0,274
0,290
0,294
0,311
0,351
0,367
0,372
0,380
0,396
0,403
0,410
0,425
0,434
0,436
0,442
0,451
0,476
0,477
0,500
0,514
0,519
0,544
0,547
0,551
0,554
0,593
0,608
0,609
0,611
0,648
0,652
0,659
0,660
0,663
0,670
0,675
0,684
0,708
0,754
0,769
0,805
0,823
0,825
0,828
0,831
0,837
0,845
0,917
0,919
0,931
0,934
0,947
0,956
0,994
1,6
1,20
1,273
1,360
1,558
1,619
1,808
1,809
2,6
2,7
2,9
2,38
2,41
2,45
2,87
2,91
2,97
2,251
2,322
2,405
2,475
2,489
2,599
2,623
2,727
2,728
2,763
2,843
2,899
2,973
2,976
3,6
3,8
3,12
3,13
3,14
3,17
3,19
3,20
3,21
3,24
3,28
3,30
3,34
3,35
3,39
3,44
3,45
3,52
3,55
3,62
3,64
3,65
3,75
3,85
3,90
3,96
3,117
3,119
3,120
3,121
3,126
3,131
3,144
3,151
3,155
3,156
3,164
3,166
3,168
3,181
3,188
3,199
3,205
3,212
3,221
3,225
3,242
3,248
3,252
3,259
3,261
3,269
3,274
3,275
3,283
3,287
3,302
3,323
3,337
3,338
3,354
3,360
3,370
3,387
3,401
3,434
3,450
3,503
3,514
3,535
3,543
3,552
3,556
3,576
3,592
3,596
3,602
3,605
3,610
3,683
3,686
3,694
3,715
3,734
3,736
3,754
3,756
3,784
3,798
3,809
3,825
3,871
3,911
3,929
3,938
3,944
3,950
3,973
3,974
3,988
3,996
4,6
4,7
4,8
4,10
4,11
4,13
4,14
4,16
4,21
4,25
4,27
4,29
4,30
4,36
4,37
4,43
4,44
4,48
4,52
4,71
4,76
4,87
4,107
4,113
4,114
4,123
4,128
4,130
4,134
4,135
4,142
4,143
4,146
4,148
4,166
4,173
4,179
4,186
4,188
4,195
4,196
4,211
4,217
4,218
4,229
4,258
4,263
4,281
4,283
4,288
4,300
4,339
4,353
4,355
4,370
4,383
4,385
4,392
4,425
4,445
4,460
4,480
4,583
4,592
4,602
4,629
4,704
4,727
4,865
4,972
5,7
5,10
5,48
5,74
5,133
5,563
5,729
6,7
6,8
6,9
6,10
6,11
6,14
6,15
6,20
6,21
6,23
6,24
6,26
6,27
6,29
6,31
6,33
6,37
6,40
6,41
6,43
6,46
6,51
6,52
6,53
6,56
6,69
6,71
6,72
6,75
6,77
6,88
6,91
6,92
6,94
6,95
6,100
6,101
6,105
6,113
6,115
6,117
6,121
6,125
6,128
6,137
6,140
6,141
6,142
6,152
6,153
6,167
6,168
6,170
6,171
6,178
6,180
6,189
6,193
6,195
6,196
6,198
6,199
6,202
6,213
6,214
6,216
6,230
6,233
6,237
6,244
6,249
6,254
6,262
6,268
6,277
6,298
6,309
6,313
6,314
6,318
6,328
6,337
6,341
6,344
6,350
6,357
6,361
6,365
6,369
6,378
6,386
6,390
6,396
6,397
6,403
6,404
6,419
6,428
6,429
6,435
6,436
6,448
6,451
6,476
6,479
6,496
6,510
6,517
6,521
6,523
6,531
6,567
6,575
6,596
6,605
6,622
6,642
6,644
6,665
6,667
6,683
6,685
6,689
6,690
6,695
6,701
6,714
6,720
6,724
6,730
6,743
6,746
6,750
6,757
6,761
6,775
6,776
6,790
6,818
6,823
6,829
6,835
6,850
6,861
6,868
6,874
6,877
6,883
6,886
6,888
6,897
6,903
6,918
6,928
6,950
6,971
6,989
7,8
7,9
7,10
7,12
7,14
7,15
7,16
7,20
7,21
7,22
7,27
7,32
7,35
7,45
7,51
7,53
7,55
7,60
7,65
7,72
7,77
7,78
7,81
7,88
7,90
7,94
7,97
7,101
7,112
7,123
7,127
7,136
7,138
7,140
7,141
7,142
7,150
7,158
7,162
7,177
7,182
7,188
7,233
7,234
7,241
7,255
7,258
7,265
7,290
7,291
7,299
7,300
7,326
7,328
7,344
7,366
7,382
7,384
7,386
7,392
7,419
7,447
7,450
7,477
7,496
7,508
7,520
7,527
7,538
7,550
7,573
7,579
7,596
7,644
7,659
7,662
7,681
7,714
7,719
7,739
7,776
7,791
7,803
7,855
7,890
7,910
7,948
7,959
7,984
7,996
8,9
8,16
8,17
8,22
8,28
8,31
8,33
8,40
8,42
8,43
8,44
8,48
8,55
8,57
8,59
8,61
8,73
8,75
8,79
8,86
8,88
8,91
8,105
8,122
8,126
8,131
8,137
8,139
8,144
8,146
8,150
8,153
8,176
8,181
8,184
8,189
8,204
8,232
8,242
8,243
8,261
8,262
8,270
8,271
8,277
8,292
8,293
8,330
8,353
8,354
8,357
8,369
8,389
8,391
8,455
8,458
8,476
8,522
8,542
8,576
8,577
8,616
8,627
8,632
8,640
8,643
8,650
8,652
8,661
8,663
8,664
8,669
8,707
8,708
8,722
8,746
8,823
8,880
8,881
8,882
8,895
8,935
8,945
8,955
8,975
8,977
8,995
9,11
9,12
9,15
9,16
9,17
9,26
9,28
9,29
9,30
9,54
9,60
9,84
9,93
9,98
9,123
9,138
9,151
9,165
9,190
9,203
9,259
9,269
9,280
9,290
9,312
9,334
9,372
9,445
9,473
9,488
9,489
9,507
9,508
9,522
9,524
9,525
9,527
9,588
9,645
9,689
9,702
9,731
9,786
9,788
9,809
9,821
9,920
9,954
10,11
10,12
10,13
10,15
10,17
10,18
10,22
10,23
10,25
10,30
10,34
10,39
10,41
10,45
10,46
10,47
10,49
10,51
10,52
10,56
10,57
10,59
10,64
10,66
10,68
10,74
10,75
10,78
10,84
10,110
10,112
10,116
10,118
10,119
10,121
10,125
10,147
10,148
10,149
10,163
10,171
10,196
10,200
10,201
10,202
10,208
10,219
10,221
10,223
10,227
10,237
10,238
10,239
10,242
10,244
10,246
10,249
10,264
10,280
10,284
10,291
10,294
10,305
10,306
10,307
10,334
10,344
10,366
10,367
10,385
10,386
10,404
10,408
10,426
10,430
10,444
10,448
10,450
10,453
10,458
10,471
10,480
10,483
10,489
10,520
10,522
10,527
10,559
10,624
10,631
10,637
10,651
10,702
10,709
10,735
10,770
10,795
10,828
10,836
10,870
10,908
10,946
10,978
10,980
10,983
10,986
10,995
11,53
11,58
11,76
11,97
11,119
11,124
11,152
11,184
11,193
11,235
11,276
11,333
11,521
11,525
11,607
11,621
11,654
11,659
11,674
11,753
11,775
11,789
11,790
11,826
11,909
11,985
12,13
12,19
12,23
12,25
12,26
12,27
12,29
12,37
12,58
12,60
12,63
12,65
12,72
12,85
12,106
12,110
12,124
12,130
12,138
12,149
12,160
12,161
12,168
12,173
12,175
12,254
12,258
12,289
12,314
12,323
12,325
12,343
12,346
12,357
12,370
12,399
12,477
12,481
12,490
