source,target
0,215
0,251
0,276
0,374
0,726
0,801
0,965
1,110
1,274
1,325
1,386
1,454
1,738
1,778
1,797
1,899
1,984
1,989
2,81
2,296
2,305
2,311
2,389
2,509
2,908
2,997
3,15
3,132
3,187
3,358
3,577
3,777
3,856
3,885
4,27
4,66
4,173
4,341
4,349
4,368
4,387
4,471
4,499
4,585
4,589
4,626
4,719
4,878
4,886
4,889
4,923
4,979
5,79
5,267
5,367
5,381
5,397
5,546
5,622
5,680
5,848
5,857
6,51
6,313
6,368
6,481
6,667
6,750
6,812
6,912
6,973
7,151
7,275
7,320
7,331
7,363
7,385
7,476
7,508
7,669
7,756
7,992
8,20
8,214
8,324
8,496
8,512
8,605
8,725
8,885
9,49
9,141
9,345
9,497
9,518
9,872
9,951
9,984
10,421
10,506
10,534
10,666
10,675
10,925
11,77
11,358
11,364
11,519
11,601
11,679
11,689
11,708
11,714
11,819
11,941
11,974
12,21
12,70
12,315
12,321
12,510
12,549
12,874
13,450
13,577
13,615
13,782
13,830
13,892
13,953
14,54
14,256
14,560
14,582
14,699
14,794
14,822
14,868
14,887
14,937
15,140
15,248
15,273
15,374
15,380
15,383
15,589
15,659
15,794
15,814
15,974
16,291
16,326
16,336
16,391
16,433
16,584
16,639
16,856
17,64
17,252
17,258
17,335
17,340
17,556
17,608
17,824
18,58
18,83
18,490
18,602
18,742
18,792
19,58
19,148
19,168
19,276
19,350
19,483
19,718
19,760
19,838
19,847
19,962
20,24
20,122
20,412
20,414
20,439
20,576
20,589
20,714
20,849
20,964
20,992
21,55
21,146
21,403
21,408
21,490
21,767
21,778
21,783
21,841
21,878
21,983
21,989
22,24
22,102
22,189
22,605
22,733
22,892
22,935
22,997
23,156
23,158
23,182
23,235
23,345
23,390
23,610
23,638
23,784
23,839
23,906
23,969
24,96
24,106
24,130
24,178
24,194
24,237
24,303
24,446
24,485
24,519
24,573
24,796
24,811
24,902
25,136
25,166
25,475
25,690
25,874
25,946
25,951
25,999
26,93
26,105
26,248
26,547
27,47
27,314
27,456
27,542
27,580
27,728
27,736
27,761
27,797
28,67
28,121
28,504
28,934
28,964
28,999
29,73
29,105
29,362
29,608
29,712
29,847
29,854
30,458
30,640
30,691
30,754
30,845
30,943
30,993
31,158
31,319
31,422
31,512
31,580
31,650
31,737
31,879
31,912
32,334
32,399
32,456
32,499
32,500
32,604
32,620
32,995
33,44
33,183
33,201
33,277
33,295
33,355
33,371
33,428
33,437
33,641
33,855
33,897
33,927
33,960
34,160
34,218
34,305
34,350
34,382
34,420
34,489
34,629
34,633
34,695
34,716
34,897
34,923
34,953
35,164
35,181
35,254
35,357
35,484
35,728
35,788
35,790
35,829
35,987
36,97
36,248
36,250
36,431
36,433
36,532
36,588
36,619
36,709
36,945
37,473
37,745
37,761
37,794
37,855
38,82
38,232
38,419
38,460
38,648
38,887
39,64
39,280
39,423
39,475
39,724
39,786
40,147
40,227
40,236
40,449
40,539
40,571
40,587
40,593
40,624
40,667
40,671
40,702
40,809
41,66
41,257
41,310
41,333
41,472
41,516
41,749
41,812
41,857
42,96
42,391
42,396
42,403
42,423
42,471
42,524
42,527
42,589
42,609
42,688
42,724
42,901
42,966
43,209
43,309
43,505
43,538
43,623
43,780
43,794
44,415
44,701
44,875
45,100
45,287
45,375
45,446
45,538
45,576
45,639
45,644
45,660
45,669
45,762
46,55
46,303
46,321
46,373
46,545
46,558
46,701
46,819
46,943
47,81
47,162
47,209
47,249
47,269
47,274
47,636
47,755
47,815
47,959
47,969
47,976
48,315
48,334
48,454
48,560
48,582
48,665
48,727
48,863
48,891
49,58
49,66
49,119
49,200
49,207
49,233
49,266
49,272
49,278
49,282
49,322
49,348
49,392
49,496
49,613
49,692
49,700
49,828
49,930
49,957
50,76
50,244
50,296
50,374
50,562
50,666
50,770
51,159
51,969
51,972
52,90
52,110
52,121
52,124
52,135
52,156
52,200
52,370
52,383
52,536
52,540
52,550
52,748
52,783
52,932
53,64
53,100
53,148
53,177
53,208
53,273
53,313
53,326
53,772
53,873
54,182
54,235
54,323
54,327
54,355
54,401
54,653
54,730
54,785
54,823
54,831
55,641
55,729
55,793
55,873
55,922
55,988
56,95
56,212
56,228
56,240
56,297
56,347
56,363
56,388
56,455
56,489
56,517
56,535
56,663
56,666
56,687
57,118
57,138
57,355
57,432
57,448
57,488
57,606
57,676
57,829
57,871
57,982
58,252
58,270
58,401
58,495
58,499
58,762
58,810
58,843
58,907
58,915
58,964
59,199
59,567
59,581
59,651
59,657
59,941
59,973
60,349
60,382
60,412
60,520
60,546
60,599
60,647
60,798
60,831
60,861
60,884
60,945
61,105
61,456
61,506
61,629
61,794
61,798
61,927
61,993
62,134
62,164
62,192
62,228
62,430
62,433
62,580
62,603
62,681
62,867
63,219
63,292
63,375
63,378
63,552
63,690
63,707
63,736
63,742
63,872
64,764
64,911
64,915
65,105
65,215
65,239
65,500
65,771
65,801
65,825
65,909
65,991
66,72
66,162
66,368
66,407
66,491
66,515
66,545
66,612
66,679
66,756
66,806
66,849
66,886
67,206
67,419
67,607
67,617
67,679
67,753
67,939
67,945
67,954
68,94
68,163
68,187
68,229
68,555
68,578
68,634
68,711
68,722
68,796
68,832
69,226
69,263
69,268
69,345
69,346
69,747
69,811
69,873
69,892
69,983
70,118
70,166
70,215
70,348
70,406
70,430
70,481
70,499
70,676
70,735
70,977
71,81
71,290
71,469
71,497
71,541
71,795
71,847
71,984
72,160
72,293
72,499
72,840
72,855
72,928
72,999
73,82
73,145
73,182
73,207
73,218
73,226
73,258
73,340
73,359
73,413
73,550
73,569
73,572
73,636
73,637
73,722
73,808
73,911
73,931
73,944
73,992
74,278
74,303
74,379
74,466
74,679
74,750
74,767
74,841
75,205
75,399
75,452
75,644
75,694
75,706
75,721
75,782
75,896
76,204
76,473
76,486
76,591
76,687
77,154
77,156
77,195
77,214
77,432
77,656
77,770
77,799
77,822
77,851
77,888
77,985
78,236
78,243
78,270
78,428
78,522
78,615
78,759
78,784
78,792
78,799
78,830
78,939
78,992
79,122
79,219
79,260
79,279
79,379
79,608
79,708
79,787
79,921
80,170
80,173
80,257
80,401
80,837
81,342
81,348
81,421
81,572
81,642
81,742
81,749
81,759
81,834
81,856
81,886
81,949
81,954
82,84
82,198
82,277
82,288
82,563
82,630
82,659
82,669
82,824
82,949
83,114
83,178
83,242
83,259
83,615
83,850
83,855
83,904
83,905
83,919
84,134
84,223
84,303
84,373
84,475
84,478
84,520
84,632
84,655
84,685
84,755
84,849
84,884
84,921
84,943
85,110
85,176
85,283
85,491
85,591
85,726
85,902
85,990
86,374
86,699
86,873
87,173
87,191
87,233
87,284
87,417
87,447
87,512
87,585
87,620
87,688
87,984
88,125
88,160
88,358
88,388
88,430
88,862
88,871
89,140
89,214
89,332
89,630
89,757
89,783
89,962
89,984
90,184
90,215
90,248
90,344
90,347
90,487
90,521
90,530
90,556
90,592
90,732
90,846
90,916
91,248
91,275
91,442
91,555
91,556
91,583
91,739
91,797
91,910
91,934
91,942
92,112
92,123
92,224
92,336
92,524
92,549
92,583
92,633
92,660
92,689
92,880
92,903
93,124
93,140
93,174
93,274
93,302
93,418
93,457
93,525
93,590
93,643
93,651
93,695
94,102
94,266
94,733
94,761
94,778
94,962
94,994
95,232
95,423
95,595
95,753
95,819
95,844
95,877
95,912
95,990
96,233
96,241
96,254
96,367
96,371
96,540
96,622
96,664
96,668
96,916
97,279
97,286
97,510
97,585
97,758
97,965
98,195
98,236
98,401
98,552
98,688
98,788
98,911
99,106
99,186
99,204
99,357
99,452
99,783
99,838
99,909
99,918
99,959
99,973
100,276
100,279
100,412
100,722
100,746
