source,target
0,519
0,1600
0,1759
0,1822
0,2274
0,2723
1,76
1,151
1,177
1,485
1,1540
1,1764
1,1960
1,2303
1,2711
1,2824
2,137
2,520
2,751
2,869
2,1130
2,1136
2,1222
2,1431
2,1551
2,1692
2,1999
2,2002
2,2133
2,2338
2,2340
2,2892
3,527
3,898
3,1109
3,1119
3,1178
3,1241
3,1526
3,2016
3,2082
3,2235
3,2259
3,2619
3,2664
3,2780
3,2792
4,351
4,424
4,1269
4,1678
4,2593
4,2751
5,113
5,386
5,1424
5,1481
5,1506
5,1687
5,2546
5,2659
5,2844
6,134
6,470
6,1582
6,2463
6,2480
6,2562
6,2771
6,2876
7,32
7,171
7,259
7,281
7,381
7,918
7,1261
7,1337
7,1602
7,1607
7,1778
7,1816
7,2008
7,2010
7,2256
7,2264
7,2884
7,2932
8,274
8,454
8,573
8,590
8,638
8,1724
8,1792
8,1892
8,2322
8,2804
9,34
9,176
9,276
9,392
9,458
9,721
9,1042
9,1475
9,1831
9,2364
10,21
10,735
10,865
10,876
10,898
10,1616
10,1874
10,1898
10,2216
10,2838
11,52
11,396
11,689
11,1203
11,1693
11,1914
11,1966
11,1973
12,934
12,964
12,1657
12,1916
12,1977
12,2459
13,142
13,200
13,228
13,261
13,457
13,850
13,907
13,1000
13,2228
13,2414
13,2635
13,2781
14,292
14,402
14,1269
14,1660
14,1989
14,2089
14,2210
14,2585
14,2639
14,2875
14,2993
15,763
15,1073
15,1345
15,1351
15,1713
15,1789
15,1813
15,1872
16,270
16,299
16,567
16,810
16,1245
16,1504
16,1642
16,2036
16,2958
16,2976
17,450
17,481
17,813
17,935
17,1160
17,1294
17,1317
17,1343
17,1375
17,1737
17,2010
17,2073
17,2437
17,2735
17,2765
17,2857
17,2964
18,249
18,443
18,469
18,929
18,1193
18,1373
18,1750
18,1792
18,1951
18,2277
18,2451
19,145
19,153
19,461
19,595
19,690
19,1302
19,1834
19,1989
19,2344
20,599
20,1122
20,1136
20,1298
20,1778
20,1898
20,2095
20,2314
20,2921
21,103
21,321
21,454
21,956
21,1266
21,1283
21,1537
21,2066
21,2109
21,2119
21,2741
22,423
22,511
22,516
22,1248
22,1739
22,1807
22,2179
22,2738
23,1162
23,1666
23,1764
23,1833
23,2052
23,2165
23,2544
23,2975
24,169
24,206
24,240
24,405
24,561
24,645
24,894
24,917
24,1276
24,2187
24,2483
24,2627
25,516
25,623
25,945
25,1129
25,1285
25,1429
25,1686
25,1737
25,1823
25,1843
25,1955
25,2054
26,170
26,1020
26,1151
26,1298
26,1322
26,1545
26,2326
26,2334
26,2532
26,2753
26,2928
26,2999
27,572
27,689
27,929
27,1050
27,1112
27,1156
27,1264
27,1661
27,1932
27,1999
27,2368
27,2490
27,2552
27,2684
27,2711
27,2884
28,770
28,1013
28,1476
28,1568
28,2154
29,33
29,190
29,756
29,853
29,1481
29,1617
29,1850
29,2126
29,2241
29,2763
30,484
30,1011
30,1121
30,1270
30,1423
30,1844
30,2003
30,2072
30,2218
30,2391
30,2632
30,2708
30,2734
31,475
31,693
31,947
31,1095
31,1206
31,1337
31,2203
31,2221
31,2419
31,2877
32,166
32,256
32,757
32,1165
32,1399
32,1768
32,1785
32,1915
32,2243
32,2295
33,149
33,219
33,245
33,381
33,459
33,650
33,1081
33,1141
33,1155
33,1717
33,1770
33,1874
33,2057
33,2200
33,2364
33,2426
33,2731
33,2893
34,914
34,1269
34,1489
34,1672
34,1685
34,1993
34,2008
34,2382
34,2561
34,2689
34,2915
35,415
35,747
35,1248
35,2016
35,2130
35,2257
35,2827
35,2907
36,279
36,299
36,460
36,856
36,1060
36,1513
36,1668
36,2066
36,2325
36,2361
36,2752
36,2849
36,2910
36,2956
37,276
37,328
37,517
37,855
37,1275
37,1825
37,1892
37,2180
37,2484
38,176
38,441
38,723
38,888
38,1215
38,1312
38,1791
38,1813
38,2427
38,2600
39,53
39,412
39,579
39,972
39,1011
39,1927
39,2305
39,2307
39,2317
39,2371
39,2414
39,2920
39,2959
40,150
40,468
40,1101
40,1307
40,2505
40,2523
40,2669
41,499
41,797
41,1021
41,1776
41,2624
41,2891
42,43
42,1066
42,1342
42,1604
42,2170
42,2356
42,2550
42,2754
42,2970
43,140
43,1097
43,1515
43,1564
43,1566
43,1611
43,1915
43,2348
43,2482
43,2607
44,201
44,633
44,1076
44,1152
44,1505
44,1583
44,1855
44,1883
44,1899
44,1973
44,1996
44,2147
44,2178
44,2430
44,2841
45,82
45,160
45,473
45,816
45,919
45,1015
45,1477
45,1857
45,2378
45,2543
45,2684
45,2687
46,133
46,150
46,540
46,626
46,677
46,1186
46,1187
46,1322
46,1720
46,1950
46,2275
46,2660
46,2944
47,324
47,637
47,828
47,1249
47,1639
47,1652
47,1835
47,2245
47,2941
48,267
48,550
48,770
48,912
48,918
48,1285
48,1415
48,1817
48,2364
48,2404
48,2812
48,2826
49,240
49,735
49,976
49,1166
49,1655
49,1810
49,2202
49,2409
50,145
50,228
50,363
50,581
50,1237
50,2067
50,2210
50,2629
51,135
51,234
51,481
51,678
51,755
51,1268
51,1627
51,2070
51,2514
52,403
52,779
52,818
52,974
52,1216
52,1235
52,1354
52,1732
52,1790
52,2153
52,2520
52,2710
52,2763
53,106
53,366
53,371
53,1116
53,2191
54,107
54,318
54,594
54,621
54,1045
54,1235
54,1752
54,1820
54,2472
54,2836
55,1266
55,1486
55,1819
55,1858
55,2006
55,2470
55,2479
55,2902
56,301
56,1546
56,1805
56,1822
56,2042
56,2299
56,2659
56,2921
57,312
57,472
57,596
57,1095
57,1139
57,1474
57,2483
57,2571
58,154
58,669
58,997
58,1491
58,1524
58,1832
58,2206
58,2311
58,2976
59,569
59,834
59,890
59,955
59,1763
59,1992
59,2538
59,2977
60,395
60,590
60,626
60,1003
60,1019
60,1242
60,1714
60,1878
60,2427
60,2513
60,2694
61,101
61,260
61,312
61,326
61,350
61,481
61,925
61,1319
61,1659
61,2318
61,2422
61,2843
61,2935
62,664
62,963
62,1519
62,2147
62,2859
62,2914
63,206
63,470
63,596
63,633
63,967
63,1321
63,1607
63,2430
63,2458
64,136
64,194
64,389
64,475
64,558
64,898
64,1055
64,1096
64,1113
64,1216
64,1313
64,2484
64,2805
64,2884
65,114
65,183
65,300
65,1656
65,1881
65,2375
65,2402
66,542
66,1040
66,1101
66,1368
66,1705
66,1837
66,1882
66,2113
66,2606
67,80
67,143
67,233
67,450
67,1304
67,1334
67,1640
67,1762
67,1795
67,1898
67,2023
67,2067
67,2073
67,2129
67,2257
67,2679
67,2729
68,108
68,160
68,280
68,1134
68,1273
68,1466
68,1639
68,1861
68,1911
68,2279
68,2313
68,2466
68,2878
69,768
69,850
69,862
69,2134
69,2550
69,2637
69,2741
70,154
70,285
70,855
70,863
70,865
70,946
70,1063
70,1301
70,1431
70,1484
70,1497
70,1522
70,1598
70,2308
71,452
71,771
71,1957
71,2496
71,2709
71,2733
72,809
72,1002
72,1065
72,1649
72,2306
72,2487
72,2566
73,395
73,458
73,759
73,842
73,1104
73,1484
73,1986
73,2168
74,141
74,201
74,969
74,973
74,1000
74,1236
74,1708
74,1710
74,2179
74,2462
74,2959
75,258
75,646
75,1015
75,1201
75,1758
75,1794
75,2194
