voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,strategic,0.0,Arthaud,Macron,Hidalgo,Zemmour,Poutou,Roussel,Pecresse,Melenchon,Lassalle,Jadot,Dupont-Aignan,Le Pen,Arthaud
1,strategic,0.0,Le Pen,Hidalgo,Zemmour,Jadot,Melenchon,Dupont-Aignan,Poutou,Pecresse,Macron,Roussel,Lassalle,Arthaud,Le Pen
2,mixed,0.627,Pecresse,Zemmour,Macron,Le Pen,Hidalgo,Poutou,Melenchon,Roussel,Jadot,Dupont-Aignan,Arthaud,Lassalle,Pecresse
3,strategic,0.0,Lassalle,Macron,Pecresse,Poutou,Jadot,Dupont-Aignan,Hidalgo,Arthaud,Zemmour,Le Pen,Roussel,Melenchon,Lassalle
4,strategic,0.0,Zemmour,Arthaud,Melenchon,Le Pen,Roussel,Poutou,Dupont-Aignan,Macron,Jadot,Pecresse,Hidalgo,Lassalle,Zemmour
5,strategic,0.0,Le Pen,Zemmour,Jadot,Macron,Poutou,Arthaud,Pecresse,Melenchon,Lassalle,Dupont-Aignan,Roussel,Hidalgo,Le Pen
6,stubborn,1.0,Zemmour,Melenchon,Roussel,Arthaud,Jadot,Poutou,Le Pen,Hidalgo,Pecresse,Dupont-Aignan,Macron,Lassalle,Zemmour
7,strategic,0.0,Dupont-Aignan,Pecresse,Melenchon,Jadot,Zemmour,Lassalle,Hidalgo,Macron,Le Pen,Roussel,Arthaud,Poutou,Dupont-Aignan
8,stubborn,1.0,Lassalle,Arthaud,Zemmour,Jadot,Pecresse,Hidalgo,Poutou,Roussel,Melenchon,Le Pen,Macron,Dupont-Aignan,Lassalle
9,mixed,0.407,Dupont-Aignan,Le Pen,Poutou,Macron,Zemmour,Hidalgo,Roussel,Melenchon,Pecresse,Jadot,Arthaud,Lassalle,Dupont-Aignan
10,strategic,0.0,Pecresse,Macron,Jadot,Le Pen,Lassalle,Melenchon,Poutou,Roussel,Zemmour,Arthaud,Hidalgo,Dupont-Aignan,Pecresse
11,strategic,0.0,Lassalle,Roussel,Jadot,Zemmour,Macron,Hidalgo,Le Pen,Arthaud,Dupont-Aignan,Melenchon,Pecresse,Poutou,Lassalle
12,stubborn,1.0,Hidalgo,Dupont-Aignan,Melenchon,Poutou,Lassalle,Zemmour,Roussel,Arthaud,Pecresse,Macron,Jadot,Le Pen,Hidalgo
13,strategic,0.0,Hidalgo,Melenchon,Jadot,Macron,Le Pen,Arthaud,Lassalle,Roussel,Dupont-Aignan,Zemmour,Pecresse,Poutou,Hidalgo
14,strategic,0.0,Arthaud,Roussel,Poutou,Pecresse,Le Pen,Hidalgo,Jadot,Dupont-Aignan,Lassalle,Zemmour,Melenchon,Macron,Arthaud
15,strategic,0.0,Zemmour,Hidalgo,Macron,Pecresse,Arthaud,Poutou,Roussel,Le Pen,Jadot,Melenchon,Dupont-Aignan,Lassalle,Zemmour
16,strategic,0.0,Poutou,Le Pen,Hidalgo,Macron,Roussel,Arthaud,Melenchon,Zemmour,Pecresse,Dupont-Aignan,Lassalle,Jadot,Poutou
17,stubborn,1.0,Jadot,Pecresse,Melenchon,Le Pen,Dupont-Aignan,Lassalle,Macron,Hidalgo,Zemmour,Roussel,Arthaud,Poutou,Jadot
18,strategic,0.0,Pecresse,Hidalgo,Jadot,Roussel,Dupont-Aignan,Arthaud,Melenchon,Lassalle,Poutou,Macron,Zemmour,Le Pen,Pecresse
19,strategic,0.0,Melenchon,Dupont-Aignan,Zemmour,Roussel,Hidalgo,Lassalle,Jadot,Arthaud,Macron,Poutou,Pecresse,Le Pen,Melenchon
20,strategic,0.0,Pecresse,Macron,Lassalle,Le Pen,Zemmour,Hidalgo,Arthaud,Roussel,Melenchon,Jadot,Dupont-Aignan,Poutou,Pecresse
21,strategic,0.0,Poutou,Zemmour,Pecresse,Macron,Lassalle,Roussel,Le Pen,Melenchon,Dupont-Aignan,Jadot,Arthaud,Hidalgo,Poutou
22,strategic,0.0,Pecresse,Dupont-Aignan,Arthaud,Lassalle,Zemmour,Poutou,Hidalgo,Roussel,Macron,Melenchon,Le Pen,Jadot,Pecresse
23,mixed,0.518,Melenchon,Arthaud,Dupont-Aignan,Jadot,Roussel,Pecresse,Lassalle,Poutou,Le Pen,Zemmour,Hidalgo,Macron,Melenchon
24,mixed,0.841,Le Pen,Poutou,Hidalgo,Pecresse,Arthaud,Dupont-Aignan,Macron,Jadot,Melenchon,Lassalle,Zemmour,Roussel,Le Pen
25,strategic,0.0,Hidalgo,Melenchon,Macron,Jadot,Dupont-Aignan,Le Pen,Arthaud,Poutou,Lassalle,Pecresse,Roussel,Zemmour,Hidalgo
26,stubborn,1.0,Dupont-Aignan,Pecresse,Macron,Melenchon,Arthaud,Lassalle,Zemmour,Jadot,Hidalgo,Roussel,Le Pen,Poutou,Dupont-Aignan
27,strategic,0.0,Pecresse,Macron,Lassalle,Poutou,Arthaud,Melenchon,Le Pen,Zemmour,Roussel,Dupont-Aignan,Hidalgo,Jadot,Pecresse
28,strategic,0.0,Pecresse,Macron,Poutou,Dupont-Aignan,Roussel,Hidalgo,Arthaud,Jadot,Melenchon,Le Pen,Lassalle,Zemmour,Pecresse
29,strategic,0.0,Arthaud,Poutou,Macron,Dupont-Aignan,Le Pen,Lassalle,Hidalgo,Pecresse,Jadot,Roussel,Melenchon,Zemmour,Arthaud
30,stubborn,1.0,Dupont-Aignan,Melenchon,Roussel,Pecresse,Jadot,Le Pen,Zemmour,Arthaud,Lassalle,Hidalgo,Macron,Poutou,Dupont-Aignan
