voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,mixed,0.812,Arthaud,Poutou,Dupont-Aignan,Macron,Hidalgo,Melenchon,Jadot,Pecresse,Zemmour,Lassalle,Roussel,Le Pen,Arthaud
1,strategic,0.0,Roussel,Le Pen,Poutou,Jadot,Melenchon,Arthaud,Pecresse,Zemmour,Lassalle,Hidalgo,Macron,Dupont-Aignan,Roussel
2,mixed,0.669,Zemmour,Poutou,Le Pen,Lassalle,Roussel,Jadot,Pecresse,Dupont-Aignan,Macron,Hidalgo,Arthaud,Melenchon,Zemmour
3,mixed,0.401,Hidalgo,Le Pen,Zemmour,Lassalle,Poutou,Roussel,Melenchon,Pecresse,Jadot,Arthaud,Dupont-Aignan,Macron,Hidalgo
4,mixed,0.723,Roussel,Lassalle,Dupont-Aignan,Jadot,Melenchon,Arthaud,Le Pen,Pecresse,Hidalgo,Poutou,Zemmour,Macron,Roussel
5,strategic,0.0,Hidalgo,Roussel,Pecresse,Melenchon,Le Pen,Macron,Zemmour,Jadot,Poutou,Dupont-Aignan,Lassalle,Arthaud,Hidalgo
6,mixed,0.9,Pecresse,Lassalle,Roussel,Zemmour,Melenchon,Hidalgo,Arthaud,Jadot,Dupont-Aignan,Poutou,Le Pen,Macron,Pecresse
7,stubborn,1.0,Poutou,Dupont-Aignan,Pecresse,Macron,Roussel,Melenchon,Jadot,Lassalle,Hidalgo,Le Pen,Zemmour,Arthaud,Poutou
8,mixed,0.506,Hidalgo,Macron,Zemmour,Arthaud,Poutou,Roussel,Lassalle,Le Pen,Dupont-Aignan,Pecresse,Melenchon,Jadot,Hidalgo
9,stubborn,1.0,Jadot,Macron,Dupont-Aignan,Lassalle,Le Pen,Zemmour,Hidalgo,Pecresse,Arthaud,Poutou,Melenchon,Roussel,Jadot
10,mixed,0.86,Melenchon,Pecresse,Roussel,Macron,Zemmour,Dupont-Aignan,Jadot,Le Pen,Arthaud,Hidalgo,Lassalle,Poutou,Melenchon
11,mixed,0.706,Lassalle,Melenchon,Pecresse,Arthaud,Poutou,Macron,Hidalgo,Roussel,Zemmour,Jadot,Dupont-Aignan,Le Pen,Lassalle
12,mixed,0.461,Jadot,Zemmour,Lassalle,Dupont-Aignan,Roussel,Le Pen,Melenchon,Poutou,Macron,Hidalgo,Arthaud,Pecresse,Jadot
13,mixed,0.62,Macron,Dupont-Aignan,Arthaud,Lassalle,Hidalgo,Melenchon,Pecresse,Zemmour,Roussel,Jadot,Le Pen,Poutou,Macron
14,stubborn,1.0,Zemmour,Jadot,Arthaud,Dupont-Aignan,Melenchon,Poutou,Lassalle,Roussel,Le Pen,Pecresse,Hidalgo,Macron,Zemmour
