source,target
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,14
0,16
0,20
0,22
0,23
0,27
0,30
0,31
0,33
0,37
0,38
0,46
0,49
0,51
0,58
0,60
0,64
0,71
0,87
0,88
0,104
0,105
0,106
0,112
0,127
0,130
0,133
0,134
0,135
0,149
0,161
0,168
0,170
0,171
0,183
0,186
0,202
0,211
0,212
0,214
0,235
0,253
0,271
0,272
0,303
0,330
0,342
0,366
0,371
0,398
0,404
0,411
0,430
0,435
0,438
0,458
0,466
0,483
0,500
0,513
0,515
0,518
0,530
0,549
0,571
0,575
0,599
0,600
0,607
0,623
0,626
0,658
0,689
0,703
0,723
0,750
0,786
0,816
0,828
0,852
0,898
0,914
0,933
0,944
0,946
0,968
0,974
0,984
0,988
1,6
1,9
1,11
1,12
1,16
1,17
1,19
1,24
1,25
1,28
1,29
1,32
1,39
1,41
1,50
1,64
1,66
1,69
1,75
1,77
1,82
1,89
1,104
1,109
1,114
1,120
1,123
1,133
1,136
1,148
1,152
1,176
1,196
1,217
1,218
1,228
1,237
1,240
1,241
1,242
1,248
1,263
1,276
1,282
1,304
1,305
1,313
1,322
1,325
1,326
1,339
1,341
1,354
1,370
1,406
1,419
1,424
1,431
1,450
1,457
1,460
1,467
1,482
1,487
1,503
1,529
1,536
1,543
1,560
1,598
1,603
1,628
1,651
1,700
1,704
1,726
1,764
1,768
1,774
1,796
1,799
1,866
1,917
2,6
2,7
2,9
2,15
2,19
2,24
2,27
2,28
2,46
2,63
2,74
2,79
2,84
2,129
2,161
2,204
2,216
2,222
2,238
2,247
2,266
2,280
2,293
2,337
2,352
2,378
2,388
2,402
2,416
2,427
2,532
2,587
2,596
2,739
2,776
2,825
2,860
2,863
2,928
2,939
2,954
3,6
3,7
3,9
3,10
3,12
3,13
3,14
3,16
3,19
3,24
3,25
3,29
3,44
3,49
3,74
3,78
3,83
3,90
3,91
3,93
3,96
3,102
3,113
3,126
3,128
3,141
3,146
3,152
3,153
3,166
3,168
3,184
3,186
3,188
3,189
3,194
3,209
3,230
3,231
3,239
3,243
3,258
3,265
3,274
3,276
3,291
3,313
3,325
3,328
3,358
3,372
3,395
3,434
3,436
3,508
3,534
3,574
3,577
3,579
3,616
3,626
3,628
3,663
3,671
3,678
3,691
3,699
3,727
3,742
3,746
3,804
3,812
3,827
3,868
3,872
3,881
3,886
3,918
3,923
3,957
3,961
3,981
3,999
4,8
4,11
4,143
4,150
4,190
4,205
4,254
4,384
4,442
4,458
4,547
4,580
4,707
4,714
4,768
4,885
4,952
5,6
5,7
5,8
5,9
5,19
5,27
5,51
5,65
5,73
5,75
5,82
5,85
5,95
5,109
5,111
5,123
5,129
5,132
5,141
5,149
5,167
5,178
5,182
5,184
5,195
5,212
5,255
5,275
5,279
5,285
5,293
5,297
5,298
5,299
5,300
5,331
5,368
5,392
5,400
5,411
5,415
5,422
5,446
5,452
5,459
5,471
5,476
5,499
5,562
5,589
5,593
5,610
5,620
5,641
5,717
5,763
5,777
5,784
5,920
5,958
5,960
5,974
6,7
6,8
6,10
6,15
6,17
6,18
6,20
6,21
6,23
6,29
6,38
6,44
6,45
6,55
6,56
6,57
6,69
6,74
6,77
6,80
6,82
6,98
6,110
6,126
6,130
6,136
6,142
6,147
6,148
6,150
6,153
6,173
6,174
6,176
6,189
6,192
6,205
6,206
6,211
6,215
6,229
6,241
6,249
6,251
6,252
6,259
6,270
6,281
6,295
6,310
6,334
6,384
6,387
6,414
6,437
6,439
6,449
6,452
6,456
6,479
6,484
6,486
6,490
6,498
6,508
6,516
6,534
6,537
6,583
6,606
6,617
6,627
6,633
6,663
6,667
6,668
6,697
6,702
6,710
6,721
6,765
6,766
6,856
6,880
6,885
6,896
6,921
6,953
6,985
6,987
7,8
7,11
7,12
7,23
7,25
7,26
7,35
7,36
7,37
7,43
7,45
7,63
7,64
7,66
7,68
7,72
7,84
7,86
7,92
7,99
7,101
7,117
7,127
7,139
7,164
7,181
7,198
7,200
7,201
7,214
7,229
7,236
7,264
7,267
7,269
7,270
7,283
7,289
7,308
7,310
7,325
7,328
7,334
7,353
7,358
7,368
7,369
7,376
7,383
7,391
7,414
7,429
7,443
7,460
7,469
7,491
7,494
7,525
7,550
7,570
7,593
7,625
7,643
7,650
7,664
7,686
7,698
7,706
7,710
7,711
7,733
7,779
7,813
7,818
7,823
7,837
7,859
7,862
7,870
7,878
7,883
7,893
7,903
7,920
7,926
7,973
7,977
8,10
8,11
8,12
8,13
8,14
8,15
8,17
8,24
8,26
8,35
8,42
8,67
8,77
8,78
8,99
8,103
8,114
8,116
8,122
8,139
8,141
8,144
8,157
8,160
8,196
8,197
8,210
8,225
8,226
8,227
8,228
8,245
8,260
8,324
8,335
8,358
8,360
8,387
8,403
8,426
8,480
8,519
8,520
8,540
8,586
8,605
8,633
8,674
8,684
8,690
8,772
8,773
8,961
8,964
8,970
8,986
8,992
8,993
9,10
9,11
9,13
9,14
9,15
9,16
9,18
9,20
9,21
9,31
9,32
9,33
9,34
9,38
9,44
9,56
9,61
9,62
9,70
9,80
9,81
9,90
9,95
9,98
9,103
9,107
9,162
9,186
9,187
9,201
9,237
9,268
9,297
9,321
9,332
9,337
9,408
9,418
9,434
9,445
9,453
9,481
9,483
9,510
9,515
9,523
9,524
9,559
9,563
9,608
9,627
9,676
9,681
9,688
9,691
9,725
9,726
9,807
9,859
9,893
9,897
9,899
9,998
10,15
10,17
10,21
10,22
10,28
10,31
10,38
10,40
10,44
10,48
10,49
10,54
10,66
10,79
10,93
10,101
10,135
10,137
10,140
10,145
10,146
10,154
10,155
10,158
10,178
10,207
10,210
10,220
10,225
10,228
10,234
10,248
10,272
10,278
10,283
10,284
10,304
10,310
10,320
10,329
10,344
10,355
10,384
10,440
10,454
10,458
10,499
10,507
10,509
10,533
10,542
10,550
10,562
10,567
10,597
10,610
10,625
10,655
10,677
10,682
10,763
10,765
10,769
10,815
10,819
10,833
10,851
10,855
10,871
10,910
10,917
10,940
10,948
11,12
11,13
11,18
11,22
11,25
11,28
11,30
11,32
11,42
11,52
11,57
11,62
11,63
11,99
11,104
11,118
11,126
11,133
11,137
11,140
11,146
11,148
11,155
11,169
11,176
11,198
11,206
11,211
11,229
11,259
11,273
11,343
11,352
11,354
11,370
11,371
11,393
11,431
11,486
11,524
11,527
11,544
11,580
11,599
11,609
11,639
11,644
11,645
11,646
11,653
11,778
11,899
11,959
12,13
12,14
12,16
12,18
12,19
12,21
12,23
12,29
12,32
12,40
12,41
12,42
12,55
12,57
12,59
12,61
12,64
12,66
12,71
12,82
12,84
12,88
12,91
12,92
12,93
12,94
12,104
12,105
12,112
12,123
12,124
12,125
12,130
12,132
12,143
12,151
12,156
12,160
12,162
12,183
12,184
12,194
12,195
12,197
12,201
12,202
12,214
12,225
12,234
12,240
12,273
12,280
12,291
12,311
12,322
12,335
12,339
12,371
12,373
12,418
12,421
12,427
12,444
12,450
12,453
12,461
