source,target
0,477
0,853
0,1066
0,1531
0,2072
0,2587
0,2876
1,103
1,618
1,724
1,1351
1,1365
1,1676
1,1733
1,1754
1,2024
1,2289
1,2826
2,27
2,341
2,478
2,807
2,1148
2,1597
2,1901
2,2137
2,2144
2,2181
2,2404
2,2506
2,2576
2,2581
2,2700
2,2791
2,2820
3,57
3,494
3,731
3,1928
3,2235
3,2534
3,2679
3,2779
3,2933
3,2985
4,697
4,900
4,1051
4,1399
4,1546
4,1674
4,2048
4,2138
4,2172
4,2316
4,2740
4,2759
5,45
5,149
5,278
5,564
5,751
5,1268
5,1961
5,2453
5,2495
5,2679
5,2842
5,2965
5,2999
6,102
6,326
6,388
6,549
6,1245
6,1639
6,1681
7,125
7,231
7,568
7,749
7,761
7,937
7,1005
7,1364
7,1518
7,1653
7,2248
7,2474
7,2566
8,149
8,320
8,385
8,825
8,1000
8,1015
8,1088
8,1513
8,1580
8,1586
8,1867
8,2740
8,2914
8,2946
8,2993
9,390
9,803
9,837
9,1043
9,1087
9,1293
9,2066
9,2215
9,2593
9,2595
9,2740
9,2863
9,2994
10,107
10,225
10,335
10,593
10,897
10,2576
10,2837
10,2871
11,53
11,704
11,952
11,1007
11,1058
11,2059
11,2118
11,2186
11,2205
11,2729
12,172
12,274
12,336
12,542
12,926
12,1321
12,1596
12,1685
12,1884
12,2008
12,2230
12,2319
12,2396
12,2486
12,2559
12,2694
12,2944
13,177
13,412
13,595
13,1106
13,1191
13,1343
13,1480
13,2185
13,2231
13,2469
13,2489
13,2514
13,2828
14,1222
14,1596
14,1719
14,1771
14,2413
14,2533
15,530
15,1115
15,1161
15,1304
15,1397
15,1501
15,1586
15,1663
15,1871
15,1971
15,2335
16,1196
16,1535
16,1950
16,2082
16,2400
16,2528
16,2774
17,628
17,653
17,906
17,2303
17,2378
17,2462
17,2636
18,335
18,674
18,728
18,1420
18,1436
18,1450
18,1667
18,1894
18,1999
18,2123
18,2501
19,193
19,386
19,668
19,684
19,692
19,1148
19,1589
19,2262
19,2317
19,2583
19,2794
19,2802
20,106
20,222
20,225
20,461
20,525
20,930
20,932
20,1017
20,1190
20,1268
20,1657
20,1846
20,2375
20,2401
20,2685
20,2936
21,119
21,218
21,417
21,545
21,829
21,949
21,1337
21,1399
21,1712
21,1754
21,2169
21,2408
21,2418
21,2453
22,289
22,352
22,599
22,1149
22,1412
22,1488
22,1744
22,1911
22,2030
22,2803
23,1595
23,1722
23,1866
23,1892
23,2035
24,285
24,756
24,1466
24,1658
24,1720
24,1751
24,2164
24,2523
24,2550
24,2746
24,2878
25,216
25,346
25,730
25,1343
25,1438
25,1963
25,2046
25,2350
25,2503
25,2714
26,277
26,916
26,983
26,1251
26,1658
26,2052
26,2098
26,2438
26,2636
26,2645
27,692
27,997
27,1131
27,1355
27,1449
27,1726
27,1747
27,2048
27,2207
27,2999
28,350
28,583
28,926
28,1183
28,1735
28,1970
28,1972
28,2011
28,2026
28,2408
28,2481
28,2960
29,91
29,293
29,711
29,981
29,1171
29,1921
29,2885
30,184
30,929
30,994
30,1502
30,1595
30,1713
30,1949
31,239
31,987
31,1349
31,1785
31,1806
31,1965
31,2935
32,204
32,251
32,813
32,967
32,1245
32,1252
32,1264
32,1941
32,1952
32,2578
32,2775
32,2832
32,2907
33,988
33,1559
33,1696
33,1738
33,2538
34,61
34,312
34,528
34,930
34,1097
34,1860
34,1961
34,2467
34,2478
34,2590
34,2924
35,72
35,382
35,695
35,921
35,1296
35,2149
35,2420
36,289
36,304
36,1071
36,1404
36,1414
36,1704
36,2360
36,2482
37,698
37,742
37,812
37,816
37,1121
37,1318
37,1354
37,1665
37,2011
37,2181
37,2660
38,320
38,919
38,1465
38,1881
38,1940
38,2184
38,2367
38,2712
38,2730
38,2895
