source,target
0,187
0,276
0,361
0,373
0,381
0,390
0,399
0,471
0,640
0,732
0,781
1,32
1,34
1,87
1,91
1,159
1,249
1,250
1,292
1,446
1,651
1,686
1,717
1,746
1,748
1,752
1,797
1,849
1,911
2,56
2,113
2,241
2,452
2,475
2,733
2,755
3,106
3,151
3,435
3,447
3,525
3,531
3,576
3,667
3,684
3,862
3,870
3,879
3,889
3,967
4,55
4,226
4,481
4,554
4,804
5,36
5,390
5,540
5,789
6,305
6,636
6,712
6,792
6,858
6,896
6,904
7,73
7,85
7,171
7,264
7,272
7,298
7,308
7,528
7,618
7,875
7,877
7,945
8,118
8,223
8,304
8,371
9,267
9,353
9,419
9,440
9,542
9,578
9,582
10,61
10,94
10,140
10,198
10,245
10,284
10,394
10,475
10,787
10,894
10,901
10,949
10,985
11,82
11,161
11,167
11,315
11,442
11,796
11,897
11,998
12,13
12,46
12,62
12,141
12,199
12,230
12,409
12,444
12,466
12,641
12,775
12,876
13,40
13,96
13,108
13,329
13,400
13,426
13,614
13,683
13,747
13,788
13,950
13,964
13,972
13,987
14,357
14,363
14,421
14,615
14,627
14,660
14,688
14,718
15,204
15,745
15,915
15,990
16,48
16,72
16,83
16,252
16,261
16,292
16,395
16,934
17,105
17,246
17,343
17,358
17,486
17,514
17,603
18,73
18,118
18,148
18,192
18,305
18,319
18,550
18,581
18,603
18,701
18,742
18,848
19,59
19,158
19,260
19,505
19,556
19,569
19,592
19,628
19,781
19,800
19,826
19,912
19,941
19,955
19,958
19,981
20,35
20,99
20,105
20,456
20,485
20,677
20,725
20,927
20,938
20,992
21,90
21,94
21,166
21,194
21,211
21,396
21,491
21,634
21,780
21,838
21,855
21,936
22,199
22,456
22,617
22,644
22,661
22,690
22,949
23,100
23,115
23,152
23,240
23,266
23,278
23,307
23,321
23,560
23,761
23,906
23,996
24,144
24,185
24,299
24,366
24,417
24,460
24,542
24,648
24,764
24,792
24,867
24,898
24,920
24,958
24,988
25,28
25,348
25,506
25,676
25,699
25,834
25,876
25,898
25,948
26,45
26,328
26,400
26,498
26,618
26,785
26,786
26,890
26,956
26,987
26,996
27,112
27,219
27,351
27,700
27,710
28,93
28,165
28,230
28,403
28,426
28,733
28,763
28,790
28,807
28,835
28,941
29,85
29,173
29,215
29,333
29,345
29,415
29,441
29,548
29,565
29,890
29,980
30,154
30,264
30,296
30,635
30,775
30,884
30,938
31,212
31,244
31,269
31,499
31,519
31,560
31,917
31,949
32,92
32,318
32,391
32,449
32,574
32,581
32,788
32,790
32,828
32,978
33,42
33,74
33,307
33,322
33,338
33,430
33,483
33,544
33,857
33,996
34,157
34,210
34,303
34,362
34,383
34,488
34,660
34,763
34,935
35,38
35,55
35,136
35,192
35,249
35,357
35,435
35,517
35,761
35,966
35,987
36,130
36,150
36,217
36,365
36,403
36,477
36,484
36,683
36,691
36,732
36,862
37,250
37,326
37,430
37,502
37,732
37,739
37,781
38,141
38,169
38,248
38,288
38,313
38,375
38,626
38,723
38,794
38,832
39,381
39,484
39,516
39,528
39,596
39,617
39,636
39,678
39,803
39,873
39,890
39,926
39,980
40,79
40,162
40,774
40,817
40,952
40,988
41,413
41,435
41,586
41,864
42,56
42,200
42,428
42,493
42,602
42,712
42,773
42,850
42,917
42,919
42,953
42,983
42,992
43,90
43,247
43,283
43,329
43,482
43,671
43,831
44,159
44,361
44,362
44,459
44,462
44,486
44,709
44,856
44,908
44,988
44,994
45,69
45,170
45,258
45,277
45,289
45,365
45,448
45,477
45,875
46,148
46,179
46,458
46,808
46,821
46,856
46,997
47,113
47,160
47,236
47,312
47,329
47,368
47,544
47,614
47,666
47,831
47,966
48,82
48,322
48,342
48,398
48,410
48,535
48,749
49,332
49,483
49,765
49,853
49,897
50,204
50,215
50,460
50,481
50,596
50,693
50,846
50,864
50,975
51,251
51,267
51,387
51,418
51,430
51,433
51,455
51,459
51,481
51,526
51,692
51,957
52,108
52,314
52,525
52,740
52,741
52,770
52,848
52,881
52,909
53,79
53,116
53,300
53,304
53,327
53,372
53,451
53,530
53,590
53,612
53,979
53,995
54,243
54,376
54,406
54,414
54,642
54,718
54,884
55,203
55,465
55,580
55,593
55,738
55,812
55,925
55,931
55,976
56,83
56,117
56,125
56,372
56,378
56,392
56,407
56,518
56,543
56,647
57,133
57,288
57,709
57,729
57,856
58,115
58,154
58,245
58,254
58,301
58,389
58,409
58,491
58,612
58,667
58,668
58,939
58,999
59,221
59,354
59,622
59,696
59,699
59,841
59,873
59,884
59,899
60,207
60,232
60,330
60,477
60,669
60,908
61,291
61,368
61,380
61,610
61,813
61,857
61,975
61,988
62,82
62,83
62,95
62,436
62,714
62,756
62,887
62,939
63,141
63,193
63,390
63,496
63,558
63,666
63,817
63,892
63,925
63,964
64,168
64,253
64,447
64,579
64,611
64,781
64,941
64,997
65,142
65,209
65,467
65,479
65,516
65,682
65,703
65,720
65,846
65,858
65,922
65,934
65,940
66,178
66,204
66,582
66,631
66,702
67,152
67,365
67,733
67,785
67,926
68,221
68,537
68,569
68,919
68,961
69,88
69,229
69,490
69,715
69,934
69,942
70,77
70,130
70,145
70,178
70,187
70,213
70,283
70,377
70,505
70,549
70,669
70,702
70,788
70,795
71,125
71,201
71,353
71,533
71,542
71,705
71,968
72,107
72,127
72,147
72,370
72,404
72,472
72,591
72,685
72,815
72,945
73,145
73,152
73,379
73,384
73,430
73,456
73,532
73,547
73,659
73,794
73,830
73,929
74,122
74,284
74,470
74,596
74,649
74,717
74,774
74,810
74,882
74,903
75,107
75,148
75,178
75,183
75,307
75,318
75,380
75,422
75,568
75,592
75,836
75,998
76,145
76,206
76,267
76,595
76,661
76,692
76,697
76,874
76,918
76,959
76,981
77,298
77,387
77,405
77,413
77,495
77,508
77,597
77,704
77,759
77,877
78,186
78,202
78,228
78,293
78,391
78,673
78,732
78,920
79,102
79,125
79,321
79,382
79,428
79,495
79,846
79,966
79,969
80,81
80,130
80,231
80,308
80,319
80,492
80,645
80,867
80,898
80,963
80,974
81,169
81,533
81,598
81,711
81,955
82,127
82,240
82,330
82,664
82,761
82,763
82,804
82,903
83,194
83,202
83,229
83,617
83,751
83,893
84,136
84,169
84,259
84,323
84,477
84,481
84,592
84,729
84,879
84,927
84,955
84,987
85,440
85,590
85,603
85,755
85,820
85,929
85,947
86,288
86,485
86,501
86,525
86,634
86,754
87,192
87,206
87,443
87,560
87,635
87,733
87,834
88,282
88,396
88,590
88,785
88,787
88,864
89,385
89,397
89,399
89,420
89,523
90,143
90,144
90,146
90,236
90,307
90,329
90,342
90,422
90,565
90,574
90,620
90,631
90,715
90,926
91,94
91,100
91,114
91,281
91,423
91,512
91,646
91,700
91,895
91,918
92,247
92,295
92,330
92,348
92,580
92,599
92,676
92,737
92,766
92,789
92,866
92,947
92,964
93,125
93,157
93,381
93,538
93,855
93,895
94,202
94,297
94,333
94,746
94,748
94,812
94,923
95,170
95,207
95,343
95,395
95,396
95,584
95,791
95,914
96,303
96,336
96,405
96,708
97,103
97,172
97,198
97,437
97,649
97,730
97,778
97,931
97,983
98,233
98,385
98,387
98,547
98,567
98,605
98,613
98,722
98,884
98,892
98,898
98,912
98,995
99,405
99,470
99,503
99,579
99,595
99,666
99,731
99,778
99,895
99,896
99,904
100,343
100,377
100,505
100,553
100,897
100,919
101,205
101,320
101,349
101,469
101,597
101,823
102,218
102,540
102,692
102,883
102,972
103,194
103,284
103,358
103,383
103,576
103,616
103,694
103,731
103,801
103,869
103,948
104,258
104,901
104,954
105,221
105,246
105,288
105,639
105,645
105,679
105,742
105,779
105,945
106,163
106,241
106,310
106,380
106,389
106,502
106,584
106,589
106,593
106,642
106,670
106,851
106,852
106,865
106,872
106,925
107,156
107,401
107,719
108,177
108,197
108,213
108,397
108,594
108,635
108,690
108,805
108,821
109,131
109,170
109,203
109,299
109,525
109,822
109,851
109,916
110,116
110,155
110,209
110,240
110,403
110,417
110,452
110,748
110,868
110,938
111,199
111,227
111,375
111,482
111,506
111,524
111,618
111,678
111,748
111,840
111,850
111,901
111,915
111,960
112,184
112,486
112,553
112,587
112,735
112,813
112,941
113,196
113,347
113,414
114,159
114,295
114,412
114,529
114,563
114,605
114,694
114,702
114,737
114,906
115,128
115,135
115,163
115,243
115,351
115,398
115,462
115,501
115,519
115,626
115,815
116,337
116,404
116,568
116,618
116,676
116,734
116,776
116,861
116,944
116,980
117,146
117,231
117,388
117,420
117,513
117,620
117,702
117,786
117,826
117,877
117,975
118,154
118,160
118,376
118,475
118,498
118,585
118,603
118,829
118,860
119,351
119,352
119,392
119,428
119,467
119,476
120,156
120,388
120,535
120,620
120,765
120,891
120,926
121,207
121,260
121,359
121,364
121,636
121,666
121,674
121,677
121,688
121,704
121,830
121,837
121,973
122,377
122,384
122,506
122,569
122,671
122,794
122,872
122,886
122,955
122,996
123,190
123,278
123,482
123,562
123,583
123,660
123,748
123,892
123,922
124,142
124,165
124,491
124,949
125,273
125,411
125,412
125,452
125,502
125,503
125,638
125,682
125,688
125,763
125,767
125,808
125,810
125,933
125,994
126,140
126,400
126,467
126,530
126,596
126,650
126,711
126,968
127,165
127,177
127,234
127,268
127,406
127,460
127,519
127,793
127,840
127,887
127,947
128,188
128,258
128,351
128,464
128,527
128,598
128,748
128,781
128,826
128,869
128,874
129,381
129,510
129,741
129,852
129,886
129,930
129,998
130,176
130,269
130,381
130,430
130,497
130,545
130,661
130,797
130,896
130,958
130,999
131,167
131,261
131,381
131,538
131,760
131,827
131,849
131,916
131,981
132,188
132,203
132,384
132,417
132,482
132,562
132,581
132,698
132,732
132,762
132,809
132,822
132,867
133,174
133,215
133,229
133,258
133,290
133,337
133,354
133,402
133,458
133,490
133,625
133,679
133,691
134,240
134,416
134,433
134,521
134,568
134,928
134,950
134,953
135,388
135,400
135,483
135,509
135,550
135,572
135,609
135,799
135,959
136,303
136,419
136,465
136,499
136,501
136,651
136,726
136,808
136,963
137,161
137,209
137,230
137,274
137,474
137,586
137,668
137,791
137,868
138,587
138,659
138,668
138,673
138,811
138,821
138,848
139,229
139,380
139,796
139,839
139,864
140,339
140,491
140,600
140,713
140,784
140,933
140,951
140,963
141,284
141,285
141,334
141,355
141,408
141,542
141,543
141,803
141,974
142,233
142,256
142,266
142,286
142,412
142,413
142,455
142,610
142,651
142,724
142,745
142,768
143,252
143,336
143,338
143,411
143,695
143,698
143,766
143,926
144,177
144,203
144,375
144,380
144,691
144,706
144,789
144,952
144,978
145,173
145,209
145,296
145,539
145,557
145,674
145,699
145,788
145,909
146,810
146,869
146,909
146,993
147,213
147,376
147,505
147,652
147,654
147,680
147,689
147,751
147,810
147,823
147,894
147,900
147,930
148,300
148,413
148,444
148,572
148,680
148,824
148,931
148,935
148,991
149,320
149,965
150,228
150,426
150,494
150,561
150,658
150,670
150,708
150,734
150,785
150,960
151,351
151,914
151,975
152,219
152,258
152,289
152,403
152,513
152,674
152,723
152,747
152,777
152,889
152,987
152,988
153,215
153,325
153,382
153,411
153,557
153,866
153,942
154,183
154,242
154,256
154,286
154,311
154,316
154,432
154,540
154,602
154,632
154,692
154,804
154,981
155,377
155,408
155,565
155,716
155,738
155,834
155,872
155,930
155,954
156,165
156,239
156,308
156,339
156,401
156,571
156,578
156,593
156,610
156,893
157,293
157,295
157,307
157,325
157,368
157,460
157,540
157,768
157,790
158,237
158,263
158,319
158,337
158,420
158,458
158,468
158,477
158,622
158,671
158,722
158,819
158,897
158,921
159,184
159,200
159,275
159,827
159,916
160,166
160,339
160,764
160,891
161,304
161,337
161,349
161,749
161,954
161,970
162,179
162,391
162,410
162,452
162,667
162,904
163,199
163,216
163,275
163,307
163,679
163,726
163,978
163,984
164,166
164,208
164,263
164,303
164,497
164,676
164,787
164,953
165,293
165,450
165,534
165,545
165,673
165,685
165,894
166,300
166,478
166,625
166,787
166,929
167,236
167,269
167,351
167,391
167,394
167,414
167,440
167,443
167,518
167,606
167,958
167,968
167,973
168,216
168,303
168,389
168,557
168,620
168,667
168,683
168,899
168,903
168,950
169,328
169,351
169,364
169,577
169,578
169,763
169,839
169,857
169,928
169,946
169,947
169,989
170,221
170,338
170,368
170,420
170,426
170,444
170,591
170,698
170,842
171,485
171,540
171,608
171,696
171,842
171,976
171,999
172,320
172,443
172,450
172,469
172,593
172,903
172,977
173,189
173,245
173,355
173,578
173,601
173,917
174,262
174,315
174,462
174,543
174,572
174,584
174,585
174,589
174,604
174,852
174,941
174,965
175,378
175,546
175,606
175,652
175,685
175,820
175,867
176,253
176,274
176,332
176,428
176,472
176,487
176,624
176,768
176,775
176,830
176,857
176,905
177,418
177,810
177,827
177,833
178,375
178,438
178,624
178,666
178,692
178,723
178,801
178,962
178,971
178,991
179,222
179,258
179,414
179,421
179,460
179,655
179,741
179,760
180,189
