voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,mixed,0.781,Poutou,Dupont-Aignan,Lassalle,Macron,Hidalgo,Roussel,Jadot,Arthaud,Pecresse,Melenchon,Zemmour,Le Pen,Poutou
1,stubborn,1.0,Pecresse,Le Pen,Roussel,Macron,Zemmour,Jadot,Melenchon,Hidalgo,Arthaud,Poutou,Lassalle,Dupont-Aignan,Pecresse
2,stubborn,1.0,Jadot,Melenchon,Pecresse,Poutou,Hidalgo,Le Pen,Lassalle,Roussel,Arthaud,Dupont-Aignan,Zemmour,Macron,Jadot
3,mixed,0.468,Macron,Melenchon,Pecresse,Jadot,Roussel,Le Pen,Hidalgo,Arthaud,Zemmour,Lassalle,Poutou,Dupont-Aignan,Macron
4,mixed,0.858,Hidalgo,Arthaud,Zemmour,Roussel,Poutou,Dupont-Aignan,Melenchon,Jadot,Pecresse,Lassalle,Le Pen,Macron,Hidalgo
5,stubborn,1.0,Macron,Lassalle,Hidalgo,Jadot,Roussel,Le Pen,Poutou,Arthaud,Dupont-Aignan,Pecresse,Zemmour,Melenchon,Macron
6,strategic,0.0,Zemmour,Dupont-Aignan,Pecresse,Melenchon,Macron,Jadot,Arthaud,Lassalle,Le Pen,Poutou,Hidalgo,Roussel,Zemmour
7,strategic,0.0,Dupont-Aignan,Macron,Roussel,Lassalle,Poutou,Zemmour,Hidalgo,Le Pen,Melenchon,Arthaud,Jadot,Pecresse,Dupont-Aignan
8,stubborn,1.0,Lassalle,Macron,Hidalgo,Poutou,Zemmour,Arthaud,Melenchon,Le Pen,Jadot,Dupont-Aignan,Pecresse,Roussel,Lassalle
9,stubborn,1.0,Le Pen,Hidalgo,Roussel,Arthaud,Melenchon,Dupont-Aignan,Lassalle,Jadot,Zemmour,Macron,Pecresse,Poutou,Le Pen
10,strategic,0.0,Arthaud,Dupont-Aignan,Le Pen,Lassalle,Melenchon,Pecresse,Hidalgo,Poutou,Roussel,Zemmour,Jadot,Macron,Arthaud
11,strategic,0.0,Macron,Le Pen,Pecresse,Roussel,Dupont-Aignan,Lassalle,Jadot,Hidalgo,Melenchon,Arthaud,Poutou,Zemmour,Macron
12,strategic,0.0,Melenchon,Roussel,Poutou,Jadot,Lassalle,Zemmour,Hidalgo,Pecresse,Le Pen,Dupont-Aignan,Arthaud,Macron,Melenchon
13,stubborn,1.0,Roussel,Poutou,Melenchon,Hidalgo,Le Pen,Lassalle,Jadot,Macron,Dupont-Aignan,Arthaud,Pecresse,Zemmour,Roussel
14,mixed,0.432,Pecresse,Roussel,Le Pen,Arthaud,Dupont-Aignan,Melenchon,Poutou,Jadot,Macron,Lassalle,Zemmour,Hidalgo,Pecresse
15,mixed,0.869,Pecresse,Melenchon,Roussel,Hidalgo,Zemmour,Arthaud,Poutou,Macron,Le Pen,Jadot,Lassalle,Dupont-Aignan,Pecresse
16,stubborn,1.0,Melenchon,Zemmour,Le Pen,Roussel,Hidalgo,Arthaud,Lassalle,Poutou,Jadot,Pecresse,Macron,Dupont-Aignan,Melenchon
17,stubborn,1.0,Jadot,Pecresse,Hidalgo,Lassalle,Zemmour,Melenchon,Poutou,Le Pen,Roussel,Dupont-Aignan,Macron,Arthaud,Jadot
18,strategic,0.0,Hidalgo,Lassalle,Le Pen,Zemmour,Macron,Jadot,Roussel,Dupont-Aignan,Arthaud,Poutou,Melenchon,Pecresse,Hidalgo
19,strategic,0.0,Hidalgo,Pecresse,Zemmour,Roussel,Melenchon,Lassalle,Arthaud,Macron,Poutou,Dupont-Aignan,Le Pen,Jadot,Hidalgo
20,stubborn,1.0,Arthaud,Dupont-Aignan,Melenchon,Jadot,Zemmour,Lassalle,Macron,Pecresse,Hidalgo,Roussel,Le Pen,Poutou,Arthaud
21,mixed,0.837,Le Pen,Melenchon,Zemmour,Pecresse,Arthaud,Hidalgo,Dupont-Aignan,Poutou,Jadot,Macron,Lassalle,Roussel,Le Pen
22,strategic,0.0,Arthaud,Melenchon,Dupont-Aignan,Hidalgo,Le Pen,Macron,Jadot,Lassalle,Zemmour,Poutou,Pecresse,Roussel,Arthaud
23,stubborn,1.0,Le Pen,Dupont-Aignan,Pecresse,Lassalle,Zemmour,Poutou,Hidalgo,Melenchon,Macron,Roussel,Jadot,Arthaud,Le Pen
24,strategic,0.0,Arthaud,Le Pen,Zemmour,Dupont-Aignan,Pecresse,Lassalle,Melenchon,Roussel,Jadot,Hidalgo,Macron,Poutou,Arthaud
25,stubborn,1.0,Melenchon,Lassalle,Dupont-Aignan,Roussel,Macron,Pecresse,Hidalgo,Arthaud,Zemmour,Jadot,Poutou,Le Pen,Melenchon
26,mixed,0.714,Le Pen,Poutou,Pecresse,Arthaud,Macron,Zemmour,Jadot,Melenchon,Hidalgo,Dupont-Aignan,Lassalle,Roussel,Le Pen
27,stubborn,1.0,Melenchon,Dupont-Aignan,Le Pen,Roussel,Lassalle,Pecresse,Zemmour,Hidalgo,Jadot,Arthaud,Macron,Poutou,Melenchon
28,strategic,0.0,Le Pen,Macron,Lassalle,Melenchon,Roussel,Pecresse,Hidalgo,Jadot,Poutou,Dupont-Aignan,Arthaud,Zemmour,Le Pen
29,strategic,0.0,Roussel,Arthaud,Le Pen,Pecresse,Melenchon,Hidalgo,Poutou,Zemmour,Lassalle,Jadot,Macron,Dupont-Aignan,Roussel
30,stubborn,1.0,Hidalgo,Zemmour,Macron,Roussel,Jadot,Dupont-Aignan,Arthaud,Poutou,Melenchon,Le Pen,Pecresse,Lassalle,Hidalgo
31,stubborn,1.0,Poutou,Lassalle,Arthaud,Jadot,Hidalgo,Dupont-Aignan,Zemmour,Melenchon,Roussel,Le Pen,Macron,Pecresse,Poutou
32,mixed,0.662,Roussel,Hidalgo,Le Pen,Macron,Jadot,Arthaud,Melenchon,Pecresse,Dupont-Aignan,Poutou,Lassalle,Zemmour,Roussel
33,strategic,0.0,Macron,Zemmour,Lassalle,Roussel,Melenchon,Poutou,Jadot,Arthaud,Hidalgo,Pecresse,Dupont-Aignan,Le Pen,Macron
34,stubborn,1.0,Roussel,Macron,Zemmour,Dupont-Aignan,Arthaud,Lassalle,Le Pen,Jadot,Hidalgo,Pecresse,Poutou,Melenchon,Roussel
35,mixed,0.858,Macron,Jadot,Poutou,Arthaud,Pecresse,Hidalgo,Roussel,Melenchon,Lassalle,Zemmour,Le Pen,Dupont-Aignan,Macron
36,mixed,0.885,Le Pen,Dupont-Aignan,Poutou,Macron,Melenchon,Arthaud,Zemmour,Pecresse,Hidalgo,Lassalle,Jadot,Roussel,Le Pen
37,mixed,0.71,Le Pen,Dupont-Aignan,Melenchon,Hidalgo,Arthaud,Jadot,Zemmour,Pecresse,Poutou,Macron,Roussel,Lassalle,Le Pen
38,strategic,0.0,Pecresse,Macron,Hidalgo,Poutou,Lassalle,Melenchon,Roussel,Dupont-Aignan,Arthaud,Zemmour,Jadot,Le Pen,Pecresse
39,mixed,0.439,Jadot,Le Pen,Macron,Poutou,Melenchon,Roussel,Lassalle,Zemmour,Pecresse,Dupont-Aignan,Arthaud,Hidalgo,Jadot
40,strategic,0.0,Lassalle,Macron,Arthaud,Roussel,Le Pen,Poutou,Pecresse,Dupont-Aignan,Jadot,Zemmour,Melenchon,Hidalgo,Lassalle
