voter_id,agent_type,loyalty,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6,pref_7,pref_8,pref_9,pref_10,pref_11,pref_12,initial_vote
0,stubborn,1.0,Dupont-Aignan,Pecresse,Poutou,Macron,Le Pen,Roussel,Hidalgo,Melenchon,Zemmour,Arthaud,Jadot,Lassalle,Dupont-Aignan
1,stubborn,1.0,Melenchon,Jadot,Poutou,Arthaud,Hidalgo,Lassalle,Roussel,Pecresse,Zemmour,Le Pen,Dupont-Aignan,Macron,Melenchon
2,mixed,0.6,Macron,Jadot,Melenchon,Le Pen,Roussel,Pecresse,Lassalle,Hidalgo,Zemmour,Arthaud,Poutou,Dupont-Aignan,Macron
3,stubborn,1.0,Arthaud,Dupont-Aignan,Macron,Poutou,Jadot,Roussel,Melenchon,Pecresse,Le Pen,Zemmour,Lassalle,Hidalgo,Arthaud
4,stubborn,1.0,Pecresse,Roussel,Hidalgo,Arthaud,Le Pen,Poutou,Dupont-Aignan,Melenchon,Macron,Zemmour,Lassalle,Jadot,Pecresse
5,strategic,0.0,Le Pen,Pecresse,Melenchon,Hidalgo,Macron,Lassalle,Roussel,Zemmour,Poutou,Arthaud,Jadot,Dupont-Aignan,Le Pen
6,stubborn,1.0,Jadot,Lassalle,Pecresse,Dupont-Aignan,Roussel,Hidalgo,Zemmour,Melenchon,Poutou,Le Pen,Macron,Arthaud,Jadot
7,mixed,0.6,Roussel,Arthaud,Pecresse,Melenchon,Hidalgo,Le Pen,Zemmour,Lassalle,Jadot,Macron,Dupont-Aignan,Poutou,Roussel
8,stubborn,1.0,Zemmour,Macron,Melenchon,Arthaud,Dupont-Aignan,Jadot,Hidalgo,Roussel,Pecresse,Lassalle,Poutou,Le Pen,Zemmour
9,stubborn,1.0,Roussel,Macron,Lassalle,Melenchon,Dupont-Aignan,Zemmour,Hidalgo,Poutou,Pecresse,Jadot,Arthaud,Le Pen,Roussel
10,stubborn,1.0,Jadot,Melenchon,Pecresse,Hidalgo,Arthaud,Macron,Poutou,Dupont-Aignan,Lassalle,Roussel,Le Pen,Zemmour,Jadot
11,stubborn,1.0,Zemmour,Dupont-Aignan,Jadot,Pecresse,Lassalle,Arthaud,Poutou,Macron,Le Pen,Roussel,Hidalgo,Melenchon,Zemmour
12,stubborn,1.0,Lassalle,Poutou,Zemmour,Jadot,Macron,Le Pen,Hidalgo,Pecresse,Melenchon,Dupont-Aignan,Arthaud,Roussel,Lassalle
13,stubborn,1.0,Hidalgo,Macron,Roussel,Pecresse,Melenchon,Lassalle,Jadot,Arthaud,Le Pen,Zemmour,Poutou,Dupont-Aignan,Hidalgo
14,stubborn,1.0,Roussel,Melenchon,Hidalgo,Jadot,Poutou,Macron,Dupont-Aignan,Zemmour,Lassalle,Pecresse,Le Pen,Arthaud,Roussel
15,mixed,0.6,Pecresse,Dupont-Aignan,Poutou,Macron,Roussel,Jadot,Melenchon,Hidalgo,Arthaud,Lassalle,Le Pen,Zemmour,Pecresse
16,stubborn,1.0,Jadot,Poutou,Arthaud,Melenchon,Lassalle,Pecresse,Macron,Zemmour,Le Pen,Dupont-Aignan,Hidalgo,Roussel,Jadot
17,strategic,0.0,Le Pen,Dupont-Aignan,Pecresse,Hidalgo,Melenchon,Zemmour,Poutou,Jadot,Lassalle,Arthaud,Roussel,Macron,Le Pen
18,stubborn,1.0,Roussel,Poutou,Lassalle,Arthaud,Pecresse,Le Pen,Macron,Zemmour,Dupont-Aignan,Jadot,Hidalgo,Melenchon,Roussel
19,stubborn,1.0,Hidalgo,Dupont-Aignan,Arthaud,Lassalle,Poutou,Roussel,Pecresse,Zemmour,Jadot,Melenchon,Le Pen,Macron,Hidalgo
20,mixed,0.6,Melenchon,Arthaud,Dupont-Aignan,Pecresse,Roussel,Lassalle,Zemmour,Hidalgo,Poutou,Jadot,Macron,Le Pen,Melenchon
21,strategic,0.0,Hidalgo,Poutou,Jadot,Zemmour,Le Pen,Macron,Lassalle,Pecresse,Melenchon,Dupont-Aignan,Roussel,Arthaud,Hidalgo
22,stubborn,1.0,Arthaud,Roussel,Jadot,Le Pen,Lassalle,Pecresse,Zemmour,Poutou,Hidalgo,Melenchon,Macron,Dupont-Aignan,Arthaud
23,strategic,0.0,Macron,Melenchon,Zemmour,Roussel,Le Pen,Pecresse,Poutou,Dupont-Aignan,Arthaud,Hidalgo,Lassalle,Jadot,Macron
24,strategic,0.0,Lassalle,Roussel,Dupont-Aignan,Le Pen,Hidalgo,Poutou,Macron,Jadot,Melenchon,Arthaud,Pecresse,Zemmour,Lassalle
25,strategic,0.0,Zemmour,Hidalgo,Dupont-Aignan,Jadot,Lassalle,Melenchon,Pecresse,Poutou,Roussel,Le Pen,Arthaud,Macron,Zemmour
26,stubborn,1.0,Roussel,Pecresse,Dupont-Aignan,Poutou,Arthaud,Jadot,Hidalgo,Zemmour,Le Pen,Lassalle,Macron,Melenchon,Roussel
27,stubborn,1.0,Le Pen,Pecresse,Dupont-Aignan,Jadot,Zemmour,Macron,Hidalgo,Arthaud,Poutou,Lassalle,Roussel,Melenchon,Le Pen
28,mixed,0.6,Poutou,Jadot,Melenchon,Arthaud,Roussel,Le Pen,Zemmour,Pecresse,Lassalle,Macron,Hidalgo,Dupont-Aignan,Poutou
29,stubborn,1.0,Roussel,Poutou,Arthaud,Pecresse,Dupont-Aignan,Melenchon,Hidalgo,Zemmour,Lassalle,Le Pen,Jadot,Macron,Roussel
30,strategic,0.0,Macron,Jadot,Poutou,Hidalgo,Pecresse,Melenchon,Le Pen,Lassalle,Roussel,Dupont-Aignan,Zemmour,Arthaud,Macron
31,stubborn,1.0,Hidalgo,Jadot,Melenchon,Macron,Roussel,Zemmour,Le Pen,Arthaud,Dupont-Aignan,Lassalle,Pecresse,Poutou,Hidalgo
32,stubborn,1.0,Poutou,Zemmour,Arthaud,Melenchon,Dupont-Aignan,Jadot,Le Pen,Hidalgo,Lassalle,Roussel,Pecresse,Macron,Poutou
33,stubborn,1.0,Hidalgo,Le Pen,Dupont-Aignan,Roussel,Macron,Pecresse,Poutou,Melenchon,Arthaud,Zemmour,Lassalle,Jadot,Hidalgo
34,stubborn,1.0,Poutou,Jadot,Macron,Pecresse,Lassalle,Le Pen,Dupont-Aignan,Zemmour,Roussel,Hidalgo,Arthaud,Melenchon,Poutou
35,stubborn,1.0,Melenchon,Zemmour,Macron,Dupont-Aignan,Arthaud,Le Pen,Roussel,Jadot,Hidalgo,Poutou,Lassalle,Pecresse,Melenchon
36,stubborn,1.0,Hidalgo,Dupont-Aignan,Lassalle,Poutou,Zemmour,Jadot,Melenchon,Roussel,Le Pen,Arthaud,Macron,Pecresse,Hidalgo
37,stubborn,1.0,Hidalgo,Zemmour,Jadot,Dupont-Aignan,Melenchon,Le Pen,Arthaud,Pecresse,Roussel,Poutou,Macron,Lassalle,Hidalgo
38,mixed,0.6,Zemmour,Roussel,Dupont-Aignan,Hidalgo,Le Pen,Jadot,Arthaud,Lassalle,Poutou,Macron,Pecresse,Melenchon,Zemmour
39,stubborn,1.0,Macron,Arthaud,Lassalle,Pecresse,Dupont-Aignan,Le Pen,Melenchon,Jadot,Poutou,Roussel,Zemmour,Hidalgo,Macron
40,stubborn,1.0,Hidalgo,Melenchon,Arthaud,Jadot,Dupont-Aignan,Roussel,Poutou,Macron,Le Pen,Lassalle,Zemmour,Pecresse,Hidalgo
41,strategic,0.0,Jadot,Arthaud,Dupont-Aignan,Melenchon,Zemmour,Lassalle,Roussel,Pecresse,Le Pen,Macron,Hidalgo,Poutou,Jadot
42,strategic,0.0,Le Pen,Poutou,Lassalle,Arthaud,Zemmour,Dupont-Aignan,Roussel,Pecresse,Macron,Hidalgo,Jadot,Melenchon,Le Pen
43,strategic,0.0,Zemmour,Poutou,Dupont-Aignan,Macron,Jadot,Melenchon,Le Pen,Arthaud,Lassalle,Pecresse,Roussel,Hidalgo,Zemmour
44,stubborn,1.0,Melenchon,Le Pen,Arthaud,Jadot,Macron,Poutou,Lassalle,Dupont-Aignan,Hidalgo,Zemmour,Pecresse,Roussel,Melenchon
45,mixed,0.6,Dupont-Aignan,Roussel,Pecresse,Poutou,Jadot,Melenchon,Lassalle,Hidalgo,Macron,Le Pen,Zemmour,Arthaud,Dupont-Aignan
46,mixed,0.6,Macron,Jadot,Melenchon,Zemmour,Lassalle,Hidalgo,Dupont-Aignan,Poutou,Le Pen,Arthaud,Roussel,Pecresse,Macron
47,strategic,0.0,Melenchon,Pecresse,Lassalle,Le Pen,Zemmour,Hidalgo,Dupont-Aignan,Poutou,Arthaud,Macron,Roussel,Jadot,Melenchon
48,stubborn,1.0,Zemmour,Lassalle,Jadot,Pecresse,Dupont-Aignan,Hidalgo,Le Pen,Macron,Arthaud,Poutou,Roussel,Melenchon,Zemmour
49,mixed,0.6,Poutou,Jadot,Lassalle,Macron,Dupont-Aignan,Roussel,Le Pen,Pecresse,Zemmour,Hidalgo,Arthaud,Melenchon,Poutou
50,mixed,0.6,Dupont-Aignan,Roussel,Pecresse,Le Pen,Lassalle,Zemmour,Hidalgo,Macron,Arthaud,Poutou,Melenchon,Jadot,Dupont-Aignan
51,stubborn,1.0,Jadot,Lassalle,Arthaud,Hidalgo,Pecresse,Macron,Le Pen,Dupont-Aignan,Zemmour,Melenchon,Poutou,Roussel,Jadot
52,stubborn,1.0,Lassalle,Melenchon,Zemmour,Poutou,Macron,Jadot,Le Pen,Hidalgo,Arthaud,Dupont-Aignan,Roussel,Pecresse,Lassalle
53,strategic,0.0,Hidalgo,Jadot,Melenchon,Zemmour,Lassalle,Arthaud,Roussel,Poutou,Dupont-Aignan,Le Pen,Pecresse,Macron,Hidalgo
54,stubborn,1.0,Dupont-Aignan,Melenchon,Hidalgo,Jadot,Pecresse,Poutou,Lassalle,Macron,Zemmour,Roussel,Arthaud,Le Pen,Dupont-Aignan
55,stubborn,1.0,Melenchon,Dupont-Aignan,Hidalgo,Jadot,Arthaud,Le Pen,Lassalle,Poutou,Zemmour,Pecresse,Roussel,Macron,Melenchon
56,stubborn,1.0,Roussel,Le Pen,Pecresse,Melenchon,Zemmour,Arthaud,Lassalle,Hidalgo,Poutou,Dupont-Aignan,Jadot,Macron,Roussel
57,mixed,0.6,Zemmour,Jadot,Hidalgo,Melenchon,Roussel,Macron,Arthaud,Dupont-Aignan,Pecresse,Le Pen,Poutou,Lassalle,Zemmour
58,strategic,0.0,Roussel,Jadot,Arthaud,Macron,Pecresse,Le Pen,Poutou,Dupont-Aignan,Lassalle,Melenchon,Zemmour,Hidalgo,Roussel
59,strategic,0.0,Jadot,Macron,Zemmour,Lassalle,Hidalgo,Arthaud,Le Pen,Poutou,Dupont-Aignan,Melenchon,Roussel,Pecresse,Jadot
60,stubborn,1.0,Arthaud,Lassalle,Zemmour,Dupont-Aignan,Jadot,Poutou,Le Pen,Macron,Hidalgo,Melenchon,Roussel,Pecresse,Arthaud
