source,target
0,114
0,460
0,529
0,803
0,893
0,967
1,143
1,160
1,163
1,345
1,426
1,432
1,664
2,16
2,29
2,396
2,412
2,428
2,730
2,820
2,853
2,932
2,985
2,987
3,81
3,273
3,327
3,747
3,980
4,103
4,194
4,301
4,493
4,544
4,577
4,659
4,683
4,842
4,885
4,970
5,27
5,58
5,197
5,245
5,300
5,342
5,602
5,683
5,840
5,881
6,51
6,139
6,318
6,429
6,622
6,749
6,929
7,22
7,82
7,109
7,180
7,245
7,470
7,576
7,749
8,124
8,518
8,650
8,875
8,913
8,920
8,968
8,985
9,31
9,35
9,125
9,208
9,307
9,310
9,401
9,539
9,587
9,672
9,803
9,809
9,818
9,887
9,942
10,254
10,265
10,296
10,298
10,408
10,468
10,552
10,614
10,736
10,946
11,69
11,201
11,263
11,580
11,721
11,808
11,844
11,868
11,930
11,964
12,44
12,136
12,350
12,381
12,421
12,631
12,830
13,276
13,327
13,394
13,470
13,486
13,551
13,685
13,833
14,56
14,142
14,280
14,406
14,533
14,590
14,802
15,50
15,227
15,350
15,353
15,515
15,581
15,666
15,930
16,157
16,202
16,276
16,339
16,391
16,408
16,932
17,27
17,102
17,181
17,259
17,383
17,415
17,419
17,476
17,578
17,625
17,807
17,809
17,819
17,847
17,937
18,136
18,145
18,200
18,280
18,302
18,400
18,401
18,500
18,504
18,675
18,982
18,998
19,57
19,361
19,471
19,492
19,503
19,552
19,569
19,674
19,736
19,836
20,285
20,320
20,370
20,563
20,617
20,714
20,767
20,808
20,930
20,951
20,955
21,351
21,413
21,729
21,799
22,323
22,344
22,481
22,648
22,649
22,665
23,24
23,87
23,245
23,303
23,416
23,715
23,762
23,779
23,800
23,875
23,902
24,120
24,310
24,338
24,346
24,487
24,582
24,599
24,717
24,728
24,931
25,86
25,399
25,690
25,725
25,744
25,759
25,955
25,972
26,149
26,192
26,312
26,343
26,404
26,492
26,608
26,810
26,847
26,867
26,912
27,79
27,86
27,191
27,580
27,670
27,742
27,746
27,763
27,882
27,899
27,934
27,942
28,91
28,188
28,341
28,415
28,559
28,622
28,807
28,819
28,860
28,927
29,115
29,238
29,243
29,320
29,400
29,438
29,730
29,841
30,112
30,292
30,375
30,425
30,451
30,494
30,779
30,942
31,37
31,106
31,171
31,231
31,322
31,372
31,381
31,458
31,475
31,504
31,543
31,615
31,692
31,809
31,890
31,898
31,913
31,936
32,73
32,199
32,279
32,347
32,386
32,439
32,657
32,658
32,861
32,883
32,914
32,945
33,106
33,216
33,334
33,433
33,489
33,626
33,748
33,778
33,892
33,941
34,41
34,152
34,206
34,252
34,340
34,393
34,499
34,521
34,536
34,544
34,588
34,625
34,641
34,750
34,754
35,37
35,45
35,148
35,389
35,409
35,411
35,494
35,546
35,638
35,865
35,885
35,896
36,112
36,144
36,468
36,558
36,662
36,687
37,64
37,84
37,123
37,162
37,545
37,694
37,749
37,954
38,212
38,361
38,386
38,466
38,468
38,522
38,552
38,641
38,682
38,778
38,822
39,118
39,231
39,247
39,271
39,280
39,291
39,353
39,391
39,394
39,410
39,429
39,545
39,597
39,806
39,858
39,875
39,896
40,207
40,506
40,737
40,895
40,918
40,932
41,106
41,125
41,521
41,603
41,776
41,793
41,920
41,981
41,982
42,244
42,292
42,674
42,707
42,765
42,797
42,849
42,857
42,944
42,995
43,112
43,126
43,339
43,640
43,659
43,690
43,847
43,863
43,920
43,940
44,311
44,595
45,193
45,279
45,464
45,559
45,619
45,645
45,862
45,901
46,107
46,127
46,140
46,147
46,249
46,261
46,316
46,451
46,476
46,511
46,711
46,859
47,172
47,300
47,324
47,776
47,931
48,80
48,147
48,234
48,235
48,249
48,250
48,286
48,308
48,315
48,317
48,770
48,846
48,967
49,103
49,144
49,158
49,341
49,342
49,402
49,771
49,942
50,89
50,143
50,390
50,392
50,588
50,611
50,630
50,648
50,667
50,689
50,985
51,301
51,333
51,401
51,498
51,516
51,734
51,872
52,451
52,572
52,614
52,663
52,698
52,732
52,762
53,82
53,151
53,469
53,611
53,717
53,774
53,826
53,840
54,145
54,204
54,223
54,264
54,314
54,378
54,565
54,714
54,725
54,846
54,949
54,978
54,996
55,194
55,235
55,280
55,447
55,540
55,616
55,839
55,921
56,102
56,300
56,320
56,341
56,406
56,430
56,481
56,667
56,750
56,828
56,928
57,235
57,478
57,542
57,557
57,597
58,65
58,325
58,384
58,720
58,793
58,811
58,830
58,831
58,930
59,105
59,170
59,297
59,453
59,745
59,785
59,802
59,846
59,944
60,317
60,882
61,97
61,132
61,137
61,226
61,344
61,374
61,388
61,397
61,413
61,426
61,512
61,998
62,286
62,288
62,515
62,673
62,801
62,810
62,830
62,866
63,85
63,94
63,103
63,328
63,373
63,657
63,680
63,681
63,792
63,875
64,159
64,245
64,428
64,489
64,577
64,627
64,633
64,655
64,760
64,797
64,833
64,860
65,161
65,269
65,291
65,396
65,615
65,735
65,776
65,858
65,865
65,965
66,212
66,247
66,350
66,369
66,594
66,597
66,606
66,785
66,787
66,932
66,950
66,985
67,82
67,117
67,151
67,191
67,389
67,390
67,497
67,535
67,579
67,681
67,735
67,746
67,772
67,902
67,907
68,113
68,266
68,299
68,360
68,532
68,819
68,902
68,927
69,228
69,290
69,432
69,469
69,560
69,574
69,796
69,834
69,869
69,960
70,153
70,295
70,607
70,674
70,722
70,791
70,793
70,986
71,150
71,565
71,621
71,625
71,784
71,844
71,904
71,935
71,945
72,188
72,542
72,580
72,633
73,76
73,105
73,125
73,153
73,263
73,308
73,443
73,471
73,476
73,538
73,625
73,887
74,126
74,154
74,335
74,357
74,560
74,640
74,658
74,692
74,850
75,126
75,203
75,269
75,357
75,440
75,521
75,806
75,863
76,277
76,322
76,331
76,419
77,92
77,278
77,473
77,526
77,719
77,924
78,118
78,127
78,190
78,347
78,423
78,611
78,740
78,827
78,858
79,219
79,358
79,363
79,395
79,418
79,432
79,469
79,547
79,580
79,702
79,727
79,793
80,190
80,221
